Name,Model,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
Maruti,320 Cross DDiS S SX4 Zeta,Coimbatore,2016,61717,Diesel,Manual,First,22.7,1598.0,118.0,5.0,0,9870.206999999999
Ford,Plus Titanium,Kolkata,2018,8896,Petrol,Manual,First,19.0,1194.0,94.68,5.0,1,8103.727
Maruti,1.2 Alpha Baleno,Delhi,2016,17000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,0,7617.945
Honda,Jazz V,Mumbai,2016,31378,Petrol,Manual,First,18.2,1199.0,88.7,5.0,1,6513.895
Hyundai,1.6 CRDi EX Verna,Pune,2013,114000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,0,7452.3375
Honda,Amaze VX i-DTEC,Ahmedabad,2014,81000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,0,4526.605
Audi,30 FWD Premium Q3,Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,1,29809.35
Skoda,1.6 Ambition MPI Rapid,Mumbai,2014,35000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,0,4968.224999999999
Audi,177 2.0 A4 Bhp Plus Premium,Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,0,16008.724999999999
Maruti,Dzire Swift VDI,Jaipur,2014,75074,Diesel,Manual,First,23.4,1248.0,74.0,5.0,0,5796.2625
Tata,Indica LS Quadrajet Vista,Kolkata,2012,80000,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,0,1324.86
Toyota,(Diesel) 2.5 8 G Innova Seater,Jaipur,2006,147350,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,0,5465.0475
Renault,110PS Duster Plus RxZ,Hyderabad,2013,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,0,8280.375
Mercedes-Benz,E-Class,Kolkata,2015,7501,Petrol,Automatic,First,10.0,2996.0,333.0,4.0,1,52994.399999999994
Honda,Amaze S i-Dtech,Delhi,2015,58000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,0,4913.0225
Mercedes-Benz,350d GLE,Coimbatore,2018,29277,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,1,65856.58249999999
Maruti,Ritz VDi,Kochi,2015,57034,Diesel,Manual,First,23.2,1248.0,73.94,5.0,0,4835.739
Maruti,Ciaz Plus SHVS ZDi,Kochi,2016,40810,Diesel,Manual,First,28.09,1248.0,88.5,5.0,0,8721.995
Hyundai,GL Santro Xing,Bangalore,2008,35268,Petrol,Manual,Second,0.0,1086.0,62.0,5.0,0,2075.6139999999996
BMW,5 520d Sedan Series,Mumbai,2008,81000,Diesel,Automatic,Second,18.48,,,,0,11592.525
Maruti,Baleno CVT Delta,Coimbatore,2018,34630,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,1,8048.5244999999995
Ford,Fiesta Plus Titanium,Hyderabad,2012,45122,Diesel,Manual,First,23.5,1498.0,88.7,5.0,0,6624.299999999999
Mahindra,2WD W8 XUV500,Chennai,2011,126000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,0,7397.135
Maruti,Alto LXi,Jaipur,2009,63000,Petrol,Manual,First,19.7,796.0,46.3,5.0,0,1656.0749999999998
Mini,3 Cooper D DOOR,Kochi,2016,32298,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,1,26276.39
Mahindra,4WD W8 XUV500,Kochi,2014,63288,Diesel,Manual,First,15.1,2179.0,140.0,7.0,0,8578.468499999999
Hyundai,GLS Santro Xing,Coimbatore,2012,43337,Petrol,Manual,First,17.92,1086.0,62.1,5.0,0,3665.4459999999995
Maruti,Swift VDI,Kochi,2015,46561,Diesel,Manual,First,22.9,1248.0,74.0,5.0,0,5454.0070000000005
Mercedes-Benz,A A180 CDI Class,Delhi,2013,34000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,0,12144.55
Renault,KWID RXT,Hyderabad,2016,48000,Petrol,Manual,First,25.17,799.0,53.3,5.0,0,3753.7699999999995
Maruti,Swift VDI,Kochi,2013,56263,Diesel,Manual,First,22.9,1248.0,74.0,5.0,0,4603.8885
Maruti,LXI Zen,Hyderabad,2005,84060,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0,1380.0625
Hyundai,Grand Magna i10,Mumbai,2016,9000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,0,6017.0725
Tata,Aura BS IV Manza Quadrajet,Jaipur,2012,79000,Diesel,Manual,First,21.12,1248.0,88.8,5.0,0,2859.4894999999997
Mahindra,AWD W10 XUV500,Pune,2015,87900,Diesel,Manual,First,16.0,2179.0,140.0,7.0,0,13259.6405
Maruti,1.2 BSIV Dzire Swift Vxi,Delhi,2010,72425,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,0,2704.9225
Audi,35 Plus Premium Q3 Quattro,Bangalore,2015,38000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,0,32017.449999999997
Ford,1.4 Fiesta SXi TDCi,Hyderabad,2008,83000,Diesel,Manual,Second,17.8,1399.0,,5.0,0,2649.72
Mercedes-Benz,220 C C-Class CDI Elegance New,Hyderabad,2010,107000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,0,13237.5595
Honda,CVT City VTEC VX i,Delhi,2015,51000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,0,8721.995
Toyota,2.5 7 GX Innova STR,Pune,2010,140000,Diesel,Manual,Third,12.8,2494.0,102.0,7.0,0,6900.3125
Chevrolet,Beat LT,Pune,2011,48000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,0,1987.29
Maruti,CNG LXI R Wagon,Delhi,2013,62000,CNG,Manual,First,37.24,998.0,58.16,5.0,0,3091.3399999999997
Honda,1.2 Jazz S VTEC i,Mumbai,2015,31000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,0,5409.845
Nissan,Micra XL,Jaipur,2010,75055,Petrol,Manual,First,18.06,1198.0,75.0,5.0,0,2484.1124999999997
Maruti,Ciaz ZXi,Coimbatore,2017,51210,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,0,9815.004500000001
Toyota,4x2 Fortuner,Mumbai,2012,87000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,0,16560.75
Ford,Ambiente Aspire,Kolkata,2018,17000,Diesel,Manual,First,26.1,1498.0,99.0,5.0,1,6237.8825
Maruti,Ertiga ZDI,Jaipur,2014,57000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,0,7728.349999999999
Maruti,800 Alto LXI,Hyderabad,2016,9370,Petrol,Manual,First,22.74,796.0,47.3,5.0,0,3256.9475
Honda,Brio V,Chennai,2013,53226,Petrol,Manual,First,19.4,1198.0,86.8,5.0,0,3643.365
Hyundai,ABS CRDi SX Transform Verna,Hyderabad,2010,120000,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,0,3864.1749999999997
Honda,1.5 City,Jaipur,2007,75055,Petrol,Manual,First,12.8,1493.0,100.0,5.0,0,2539.3149999999996
Hyundai,1.6 CRDi Creta SX,Coimbatore,2017,37247,Diesel,Manual,First,19.67,1582.0,126.2,5.0,0,15114.4445
Toyota,Etios GD Liva,Delhi,2013,64000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,0,3422.555
Hyundai,2.4 Transform,Mumbai,2014,12000,Petrol,Manual,First,13.44,2359.0,198.25,5.0,0,14076.637499999999
Hyundai,1.6 CRDi Creta Option SX,Pune,2017,40158,Diesel,Manual,First,19.67,1582.0,126.2,5.0,0,15180.6875
Honda,1.2 Jazz SV VTEC i,Chennai,2017,11000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,0,7452.3375
Volkswagen,Comfortline Vento,Chennai,2014,70010,Diesel,Manual,First,20.54,1598.0,103.6,5.0,0,5796.2625
Mahindra,2WD W6 XUV500,Mumbai,2015,82000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,0,9660.4375
Mahindra,2015-2019 300 T8 TUV,Kochi,2017,57259,Diesel,Manual,First,18.49,1493.0,100.0,7.0,0,9792.923499999999
Honda,Accord L,Bangalore,2010,84000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,0,7176.325
Maruti,Ertiga VDI,Pune,2012,168000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,0,4968.224999999999
Mahindra,Rexton Ssangyong,Hyderabad,2012,73670,Diesel,Manual,First,12.83,2696.0,162.0,7.0,0,13800.625
Toyota,4x2 Fortuner,Delhi,2014,89540,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,0,18548.04
Maruti,Ertiga ZDI,Hyderabad,2016,85423,Diesel,Manual,First,20.77,1248.0,88.8,7.0,0,9660.4375
Hyundai,CRDi Elantra SX,Pune,2013,48823,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,0,9384.425
Hyundai,1.2 Magna i10,Kolkata,2011,35082,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,2439.9505
Maruti,BSIV MPI Omni STD,Jaipur,2012,126000,Petrol,Manual,First,16.8,796.0,34.2,5.0,0,1766.48
Honda,Amaze VX i-Vtech,Delhi,2016,19000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,0,6900.3125
Honda,1.8 2006-2010 Civic V,Mumbai,2007,69000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,0,2484.1124999999997
Mercedes-Benz,200 CDI CLA Sport,Kochi,2019,29836,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,1,28429.2875
Skoda,1.8 Superb TFSI,Ahmedabad,2010,48002,Petrol,Manual,Second,13.14,1798.0,157.8,5.0,0,7452.3375
Maruti,Ciaz Plus SHVS ZDi,Ahmedabad,2015,52324,Diesel,Manual,First,28.09,1248.0,88.5,5.0,0,6900.3125
Ford,1.5 DV5 Ecosport Optional Titanium,Delhi,2013,65000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,0,5630.655
Mercedes-Benz,320 CDI M-Class ML,Mumbai,2009,66000,Diesel,Automatic,Second,8.7,2987.0,224.34,5.0,0,11868.5375
Hyundai,CRDi Grand Sportz i10,Hyderabad,2016,75700,Diesel,Manual,First,24.0,1120.0,70.0,5.0,0,6293.085
Volkswagen,Vento,Bangalore,2013,43000,Diesel,Manual,First,20.5,1598.0,105.0,5.0,0,6569.0975
Chevrolet,Beat LT,Kochi,2012,42706,Diesel,Manual,First,25.44,936.0,56.3,5.0,0,2649.72
Mahindra,,Mumbai,2013,35000,Diesel,Manual,First,17.21,1493.0,100.0,7.0,0,3853.1345
Hyundai,1.2 Asta Sunroof i10 with,Hyderabad,2011,54348,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,0,4416.2
Toyota,1.4 Etios GD Liva,Delhi,2013,84000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,1,4250.5925
Toyota,1.8 2008-2013 Altis Corolla VL,Mumbai,2010,63298,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,0,4360.9975
Hyundai,1.2 Magna i10,Jaipur,2013,75049,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,0,3312.1499999999996
Ford,1.2 Aspire Figo Ti-VCT Titanium,Kochi,2018,24237,Petrol,Manual,First,18.16,1196.0,86.8,5.0,0,7397.135
Maruti,Ritz ZXi,Coimbatore,2016,22767,Petrol,Manual,First,18.5,1197.0,85.8,5.0,0,6778.866999999999
Hyundai,1.4 Sportz i20,Bangalore,2012,58000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,0,4857.820000000001
Maruti,Dzire LDI Swift,Pune,2017,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,0,4692.2125
BMW,7 Series,Kochi,2010,50161,Petrol,Automatic,First,8.77,4395.0,402.0,5.0,0,28628.016499999998
Maruti,320 Alpha Cross DDiS S,Kolkata,2016,45000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,0,7728.349999999999
Toyota,4x4 Fortuner,Coimbatore,2017,68319,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,0,27733.736
Hyundai,1.0 EON Magna O Option Plus,Kochi,2017,30711,Petrol,Manual,First,20.3,998.0,68.05,5.0,0,4913.0225
Hyundai,1.4 CRDi Magna i20,Kolkata,2011,38277,Diesel,Manual,First,21.9,1396.0,90.0,5.0,0,2649.72
Volkswagen,Highline Vento,Pune,2012,115000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,0,4780.5365
Maruti,Dzire Swift VXi,Coimbatore,2017,46849,Petrol,Automatic,First,18.5,1197.0,83.14,5.0,0,7651.066499999999
Hyundai,1.4 CRDi Magna i20,Ahmedabad,2014,64000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,0,4692.2125
Mercedes-Benz,2009-2013 Blue CDI E-Class E250 Efficiency,Pune,2010,130923,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,0,13800.625
Hyundai,Grand Sportz i10,Chennai,2015,15000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,0,5409.845
Hyundai,1.4 CRDi Sportz i20,Mumbai,2014,32720,Diesel,Manual,First,23.0,1396.0,90.0,5.0,0,4968.224999999999
Renault,KWID RXT,Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,0,3312.1499999999996
Hyundai,1.2 Kappa Option SX Xcent,Chennai,2015,59800,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,0,6403.49
Volkswagen,Highline Vento,Pune,2011,54211,Petrol,Manual,First,15.04,1598.0,103.6,5.0,0,3676.4865
Chevrolet,Cruze LTZ,Kochi,2015,62242,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,0,7308.811
Nissan,110 PS Terrano XL,Mumbai,2015,54000,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,0,6348.287499999999
Hyundai,1.6 SX Verna,Hyderabad,2012,65000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,0,6845.11
Maruti,AMT Celerio VXI,Chennai,2015,55000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,1,3864.1749999999997
Maruti,LXI R Wagon,Pune,2010,71000,Petrol,Manual,First,18.9,998.0,67.1,5.0,0,2208.1
Hyundai,1.4 CRDi Magna Optional i20,Chennai,2012,70000,Diesel,Manual,First,21.9,1396.0,88.8,5.0,0,4416.2
Audi,1.8 A4 TFSI,Mumbai,2011,53000,Petrol,Automatic,First,12.3,1781.0,163.2,5.0,0,10488.475
BMW,X1 sDrive20d,Mumbai,2013,43000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,0,19320.875
Skoda,1.6 Elegance MPI Plus Rapid,Mumbai,2015,54000,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,0,6745.7455
Hyundai,Magna i10,Ahmedabad,2014,51000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,4140.1875
Mitsubishi,2.8 GLX Pajero,Hyderabad,2007,78000,Diesel,Manual,Second,10.5,2835.0,107.2,6.0,0,6845.11
Honda,City DTEC SV i,Mumbai,2014,25000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,0,6789.9075
Maruti,2010-2014 Alto K10 VXI,Pune,2012,12600,Petrol,Manual,First,20.92,998.0,67.1,5.0,0,2649.72
Maruti,BSIII Ldi Swift,Pune,2009,80000,Diesel,Manual,Fourth & Above,17.8,1248.0,75.0,5.0,0,2373.7075
Hyundai,Grand Magna i10,Kolkata,2016,21000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,0,4140.1875
Ford,Figo ZXI,Mumbai,2011,32000,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,0,2373.7075
Hyundai,Edition Grand i10,Bangalore,2015,50000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,0,5244.2375
Maruti,BSIV SX4 Vxi,Mumbai,2010,47500,Petrol,Manual,First,15.5,1586.0,103.3,5.0,0,2704.9225
Honda,City VX i-VTEC,Mumbai,2017,7500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,1,12310.1575
Renault,110PS AMT Duster RxZ,Jaipur,2016,68163,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,1,9826.045
Honda,Amaze S i-Dtech,Ahmedabad,2014,61000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,0,4802.617499999999
Toyota,2.5 7 Innova Seater,Jaipur,2015,100000,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,0,13248.599999999999
BMW,3 320d Highline Series,Mumbai,2009,61500,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,0,9384.425
Hyundai,1.1 Magna SE i10 iTech,Kochi,2017,42883,Petrol,Manual,First,19.81,1086.0,68.05,5.0,0,4714.2935
Renault,85PS Duster Optional RxL with,Jaipur,2012,97000,Diesel,Manual,Second,20.45,1461.0,83.8,5.0,0,4692.2125
Mitsubishi,2.4,Bangalore,2010,39525,Petrol,Automatic,First,11.3,2360.0,170.0,5.0,0,10212.4625
Maruti,Brezza LDi Vitara,Kochi,2017,35384,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1,9505.870499999999
Mercedes-Benz,CDI,Hyderabad,2010,46000,Diesel,Automatic,First,11.8,2987.0,261.0,7.0,0,30913.399999999998
Ford,1.5 EcoSport Titanium,Coimbatore,2018,32189,Diesel,Manual,First,23.0,1498.0,98.96,5.0,1,10212.4625
Hyundai,1.6 CRDI Option SX Verna,Chennai,2016,27000,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,0,9494.83
Volkswagen,1.2 Highline MPI Polo,Coimbatore,2018,22734,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0,8313.4965
Renault,110PS Duster RxL,Mumbai,2014,58002,Diesel,Manual,First,19.64,1461.0,108.45,5.0,0,6348.287499999999
Honda,Brio Option S,Chennai,2012,31500,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,0,4581.8075
Ford,1.2P 2015-2019 Figo Titanium,Coimbatore,2017,30933,Petrol,Manual,First,18.16,1196.0,86.8,5.0,0,6447.651999999999
Audi,2.0 A6 Design Edition,Kolkata,2012,27090,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,0,18216.825
BMW,30d 7 Design Pure Seater X5 xDrive,Mumbai,2015,29500,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,0,47474.15
Hyundai,Option Sportz i10,Pune,2013,45000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,3919.3774999999996
Hyundai,1.2 Asta Option i20,Hyderabad,2018,11691,Petrol,Manual,First,18.6,1197.0,81.83,5.0,0,9826.045
Skoda,1.9 L Octavia and,Hyderabad,2006,121000,Diesel,Manual,Second,16.4,1896.0,90.0,5.0,0,2760.125
Hyundai,CRDi SX Transform Verna,Hyderabad,2010,118077,Diesel,Manual,First,16.2,1493.0,110.0,5.0,0,4250.5925
Hyundai,(O) 1.6 SX VTVT Verna,Chennai,2012,36300,Petrol,Automatic,Third,17.1,1591.0,121.4,5.0,0,8280.375
Hyundai,Getz,Mumbai,2005,90000,Petrol,Manual,Second,15.3,1341.0,61.0,5.0,0,1987.29
Ford,EXI Figo,Chennai,2010,78000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,0,2484.1124999999997
Audi,2011-2015 35 A6 Technology,Mumbai,2015,42000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,0,26773.212499999998
Volkswagen,1.2 Highline MPI Polo,Mumbai,2015,27000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0,4802.617499999999
BMW,X1 sDrive20d,Kolkata,2012,22000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,0,12696.574999999999
Honda,City SV VTEC i,Kolkata,2014,49000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,0,5244.2375
Hyundai,Option Sportz i20,Hyderabad,2012,42600,Diesel,Manual,First,23.0,1396.0,90.0,5.0,0,5509.2095
Honda,1.2 CVT Jazz V VTEC i,Coimbatore,2018,12794,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,0,10102.0575
Maruti,1.3 Swift VXi,Jaipur,2006,125000,Petrol,Manual,Fourth & Above,16.1,,,,0,2594.5175
Honda,2.4 CR-V,Hyderabad,2014,88046,Petrol,Automatic,First,10.1,2354.0,152.0,5.0,0,15445.6595
Mercedes-Benz,A A180 CDI Class,Bangalore,2014,8000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,0,21804.9875
Mahindra,AWD W10 XUV500,Coimbatore,2018,82739,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,0,18514.9185
Mahindra,2WD Bolero,Bangalore,2006,193000,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,0,2760.125
Renault,RxL,Mumbai,2013,7000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,0,4029.7825
Land,2 Freelander HSE Rover,Ahmedabad,2012,60000,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,0,25945.175
Maruti,800 Alto VXI,Pune,2017,38000,Petrol,Manual,First,22.74,796.0,47.3,5.0,0,3433.5955
Toyota,Etios G,Kochi,2013,56344,Petrol,Manual,First,17.6,1496.0,88.73,5.0,0,5045.5085
Hyundai,Option Sportz i20,Mumbai,2014,17858,Petrol,Manual,First,17.0,1197.0,80.0,5.0,0,5873.546
Hyundai,Sportz i10,Hyderabad,2012,53000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,3532.96
Maruti,BSIV Swift VDI,Kochi,2016,67906,Diesel,Manual,First,25.2,1248.0,74.0,5.0,0,6215.8015
Hyundai,EON Magna Plus,Hyderabad,2015,19000,Petrol,Manual,First,21.1,814.0,55.2,5.0,0,3312.1499999999996
BMW,3 320d Series,Mumbai,2010,67000,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,1,10212.4625
Tata,Classic Indigo XL,Delhi,2011,80000,Diesel,Manual,First,23.57,1396.0,70.0,5.0,0,1324.86
Maruti,800 Alto LXI,Delhi,2015,61000,Petrol,Manual,First,22.74,796.0,47.3,5.0,0,2373.7075
Volkswagen,1.2L Highline Polo,Pune,2010,39000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,0,3367.3524999999995
Toyota,Altis Corolla VL,Ahmedabad,2014,59000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,0,12696.574999999999
Hyundai,GLS Santro Xing,Hyderabad,2008,80931,Petrol,Manual,First,17.92,1086.0,62.1,5.0,0,2539.3149999999996
Maruti,Swift ZXI,Kolkata,2016,34000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,0,5465.0475
Renault,RxL,Hyderabad,2013,130000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,0,5244.2375
Maruti,Brezza Plus Vitara ZDi,Coimbatore,2018,52380,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1,11206.1075
Nissan,Micra XV,Kolkata,2011,44000,Petrol,Manual,First,18.06,1198.0,75.0,5.0,0,2925.7324999999996
Ford,EXI Figo,Hyderabad,2015,84000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,0,4195.389999999999
Honda,2.0 CR-V,Kochi,2017,41697,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,0,18415.554
Nissan,110 PS Terrano XV,Pune,2014,163000,Diesel,Manual,First,19.01,1461.0,108.5,5.0,0,5520.25
Toyota,1.2 Etios G Liva,Chennai,2011,42000,Petrol,Manual,Second,17.71,1197.0,78.9,5.0,1,4140.1875
Hyundai,1.4 Asta CRDi i20,Jaipur,2013,129000,Diesel,Manual,Third,21.27,1396.0,88.76,5.0,0,4537.6455000000005
Ford,1.2 Ambiente Aspire Figo Ti-VCT,Chennai,2015,32200,Petrol,Manual,Second,18.16,1196.0,86.8,5.0,0,4692.2125
Mitsubishi,2.8 GLX Pajero,Mumbai,2004,129000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,0,3808.9725
Audi,177 2.0 A4 Bhp Plus Premium,Bangalore,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,0,24841.125
Toyota,2.0 E Innova,Delhi,2006,150000,Petrol,Manual,First,12.4,1998.0,132.0,8.0,0,4968.224999999999
Chevrolet,1.2 Aveo LS U-VA,Jaipur,2007,140000,Petrol,Manual,First,15.26,1150.0,74.9,5.0,0,993.645
Hyundai,GLS Getz,Hyderabad,2006,63181,Petrol,Manual,First,15.3,1341.0,83.0,5.0,0,2042.4925
Honda,Amaze S i-Dtech,Kolkata,2013,39575,Diesel,Manual,First,25.8,1498.0,98.6,5.0,0,3588.1625
Maruti,ABS BSIV Swift VDI W,Pune,2010,63600,Diesel,Manual,Second,17.8,1248.0,,5.0,0,3422.555
Ford,1.5 DV5 Ecosport Optional Titanium,Coimbatore,2014,70374,Diesel,Manual,First,22.7,1498.0,89.84,5.0,0,8103.727
Volkswagen,1.5,Kolkata,2015,26256,Diesel,Manual,First,20.14,1498.0,88.5,5.0,0,4692.2125
Hyundai,Elite Sportz i20,Delhi,2016,13460,Petrol,Manual,First,18.6,1197.0,81.86,5.0,0,7121.1224999999995
Toyota,2.5 8-seater Innova V,Chennai,2011,122000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,0,11868.5375
Mercedes-Benz,250 CDI M-Class ML,Kolkata,2015,58589,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,0,30637.387499999997
Maruti,BSIII LX R Wagon,Jaipur,2005,115000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,0,1093.0095
Ford,2.2 4X2 Endeavour Trend,Pune,2016,75000,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,0,26497.199999999997
Hyundai,Elite Sportz i20,Jaipur,2016,30292,Petrol,Manual,First,18.6,1197.0,81.86,5.0,0,6734.704999999999
Honda,VX i-VTEC,Ahmedabad,2017,32248,Petrol,Manual,First,17.5,1199.0,88.7,5.0,1,9108.4125
Volkswagen,1.2L Highline Polo,Bangalore,2013,74000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,0,5133.8325
Honda,2.0L 2WD CR-V,Mumbai,2014,56100,Petrol,Manual,First,13.7,1997.0,153.86,5.0,0,10764.4875
Hyundai,1.2 Asta Grand Kappa i10,Bangalore,2014,61325,Petrol,Manual,First,18.9,1197.0,81.86,5.0,1,4857.820000000001
Maruti,Dzire Swift VXI,Kolkata,2014,33000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,0,4405.1595
BMW,2003-2012 5 530d Series,Coimbatore,2016,18090,Diesel,Automatic,First,16.2,2993.0,258.0,5.0,0,50488.20649999999
Ford,1.5 Ambiente DV5 Ecosport,Kochi,2014,71390,Diesel,Manual,First,22.7,1498.0,89.84,5.0,0,5818.343499999999
Maruti,CNG LXI R Wagon,Mumbai,2014,41000,CNG,Manual,First,36.68,998.0,58.2,5.0,0,3864.1749999999997
Honda,City DTec V i,Ahmedabad,2016,67000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,0,8004.362499999999
Tata,Indigo LS,Chennai,2008,99000,Diesel,Manual,Second,17.0,1405.0,70.0,5.0,0,1766.48
Renault,110PS Duster RxL,Pune,2014,142000,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,0,6624.299999999999
Hyundai,Sportz i10,Chennai,2010,26966,Petrol,Manual,First,20.36,1197.0,78.9,5.0,0,3312.1499999999996
Honda,1.2 Jazz SV VTEC i,Mumbai,2015,27628,Petrol,Manual,First,18.7,1199.0,88.7,5.0,0,5465.0475
Maruti,200 Cross DDiS S SX4 Zeta,Hyderabad,2016,82497,Diesel,Manual,First,23.65,1248.0,88.5,5.0,0,9925.4095
Honda,Accord,Mumbai,2007,86000,Petrol,Manual,Third,11.9,2354.0,144.0,5.0,0,2042.4925
Volkswagen,1.2L Comfortline Polo,Coimbatore,2016,26981,Petrol,Manual,First,16.47,1198.0,73.9,5.0,0,6800.948
Maruti,Ritz VDi,Hyderabad,2010,110471,Diesel,Manual,First,21.1,1248.0,73.9,5.0,0,3864.1749999999997
