Name,Version,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
Jeep,2.0 4x4 Compass Limited,Coimbatore,2019,6261,Diesel,Manual,First,16.3,1956.0,170.0,5.0,26.95 Lakh,23.91
Maruti,1.2 Amt Ignis,Coimbatore,2019,3906,Petrol,Automatic,First,20.89,1197.0,81.8,5.0,7.96 Lakh,7.36
Toyota,3.0 Fortuner,Pune,2014,55960,Diesel,Manual,First,11.5,2982.0,171.0,7.0,,17.25
Volkswagen,Highline Vento,Jaipur,2013,144000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,,7.0
Toyota,2.4 Crysta Innova Mt Vx,Mumbai,2017,38000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,23.06 Lakh,17.65
Ford,Celebration Edition Figo,Jaipur,2013,51000,Diesel,Manual,First,20.0,1399.0,68.1,5.0,,2.5
Toyota,1.4 Etios Gxd Platinum,Hyderabad,2015,150000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,9.58 Lakh,6.0
Mahindra,4x4 Di Thar,Mumbai,2018,2500,Diesel,Manual,First,18.06,2523.0,63.0,7.0,,8.25
Land,Dynamic Hse Range Rover,Kochi,2018,41661,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,,44.83
BMW,3 320d Highline Series,Delhi,2011,64000,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,,10.5
Hyundai,Accent Gls,Bangalore,2008,80000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,,1.9
Maruti,At Celerio Zxi,Jaipur,2016,30000,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,,4.25
Jaguar,2.2 Litre Luxury Xf,Chennai,2014,43000,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,,26.5
Audi,2.7 A6 Tdi,Bangalore,2013,90000,Diesel,Automatic,Second,12.4,2698.0,179.5,5.0,,22.5
Nissan,Micra Xv,Hyderabad,2011,123880,Diesel,Manual,First,23.08,1461.0,63.1,5.0,,3.3
Honda,Amaze I-vtech S,Jaipur,2015,42000,Petrol,Manual,Second,18.0,1198.0,86.7,5.0,,4.3
Renault,85ps Duster Option Rxl,Chennai,2012,79824,Diesel,Manual,First,19.87,1461.0,83.8,5.0,,5.25
Toyota,2.5 8 G Innova Seater,Jaipur,2015,75000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,,11.75
Honda,Amaze E I-vtech,Ahmedabad,2014,72411,Petrol,Manual,First,18.0,1198.0,86.7,5.0,,4.25
Mercedes-Benz,250 C C-class Cdi Elegance New,Delhi,2012,63000,Diesel,Automatic,First,14.94,2143.0,204.0,5.0,,14.22
Toyota,Etios G Liva,Chennai,2015,53713,Petrol,Manual,First,17.71,1197.0,78.9,5.0,,4.2
Toyota,2.8 8s At Crysta Gx Innova,Delhi,2017,18000,Diesel,Automatic,First,11.36,2755.0,171.5,8.0,20.8 Lakh,18.25
Mercedes-Benz,200 C-class Cdi Elegance New,Bangalore,2013,51000,Diesel,Manual,First,15.8,2148.0,170.0,5.0,,18.5
Maruti,Bsiii Swift Vxi,Chennai,2008,86700,Petrol,Manual,Second,16.1,1298.0,88.2,5.0,,2.4
Maruti,1.3 Baleno,Kolkata,2016,29000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,,6.5
Hyundai,Gl Lpg Plus Santro Xing,Hyderabad,2014,56000,LPG,Manual,First,18.83,1086.0,62.1,5.0,,3.2
Maruti,At Celerio Vxi,Mumbai,2015,33000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,,3.99
Ford,1.5 Ambiente Dv5 Ecosport Mt,Kochi,2014,64394,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,5.45
Tata,Aura Manza Quadrajet,Hyderabad,2010,76000,Diesel,Manual,First,18.8,1248.0,90.0,5.0,,2.7
Honda,1.5 Dtec I Jazz Sv,Mumbai,2016,48719,Diesel,Manual,First,27.3,1498.0,98.6,5.0,,6.25
Mahindra,2wd W8 Xuv500,Coimbatore,2016,59711,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,13.28
Nissan,Micra Premium Xv,Hyderabad,2012,83000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,,3.7
Mercedes-Benz,220d Avantgarde C C-class Edition New,Coimbatore,2018,10714,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,,39.51
Tata,Aura Bs Iv Manza Plus Quadrajet,Hyderabad,2010,127510,Diesel,Manual,Second,19.0,1248.0,90.0,5.0,,1.4
Maruti,Swift Vdi,Kolkata,2014,35010,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,3.5
Maruti,1.2 Bsiv Dzire Lxi Swift,Jaipur,2012,75451,Petrol,Manual,First,17.5,1197.0,85.8,5.0,,3.78
Tata,(tdi) Bs-iii Ecs Indigo Ls,Pune,2015,83000,Diesel,Manual,First,19.09,1405.0,69.01,5.0,,2.7
Honda,Amaze I-dtech S,Kolkata,2013,38755,Diesel,Manual,First,25.8,1498.0,98.6,5.0,,3.2
Maruti,Bsiv Swift Vxi,Delhi,2016,30000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,,5.0
Maruti,Ertiga Zdi,Chennai,2012,40000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,,7.0
Hyundai,Era Grand I10,Kolkata,2014,19500,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,,2.85
Nissan,Active Micra Xv,Ahmedabad,2016,41000,Petrol,Manual,First,19.69,1198.0,67.04,5.0,6.78 Lakh,4.25
Hyundai,Asta Grand I10 Option,Bangalore,2014,30000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,,4.9
Jeep,2.0 Compass Sport,Hyderabad,2017,37000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,19.91 Lakh,16.9
Volkswagen,1.2l Comfortline Polo,Delhi,2014,62000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,,4.25
Honda,Amaze At I-vtech S,Pune,2015,42023,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,,4.34
BMW,Advantage Edition X3 Xdrive20d,Kolkata,2012,51001,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,,17.0
BMW,3 320d Line Luxury Series,Kochi,2017,55389,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,,28.45
Honda,At City V,Kochi,2014,46728,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,,6.15
Mahindra,Rexton Rx5 Ssangyong,Kochi,2014,58995,Diesel,Manual,First,12.83,2696.0,162.0,7.0,,9.25
Maruti,Dzire Ldi Swift,Delhi,2015,37857,Diesel,Manual,First,26.59,1248.0,74.0,5.0,,4.85
Maruti,Bsiv Swift Vdi,Jaipur,2014,71000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,4.8
Honda,Brio Mt Option S,Pune,2012,49024,Petrol,Manual,First,18.4,1198.0,86.8,5.0,,2.3
Hyundai,Grand I10 Sportz,Mumbai,2016,10770,Petrol,Manual,First,18.9,1197.0,82.0,5.0,,4.75
Tata,1.3 75ps Quadrajet Xm Zest,Pune,2017,72000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,8.93 Lakh,5.0
Hyundai,Eon Era Plus,Jaipur,2015,91000,Petrol,Manual,First,21.1,814.0,55.2,5.0,,2.5
Hyundai,1.2 I20 Spotz,Mumbai,2017,14000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,,5.95
Volvo,D4 Kinetic S60,Delhi,2014,48000,Diesel,Automatic,Second,9.0,1984.0,181.0,5.0,,16.0
Ford,1.5 Dv5 Ecosport Mt Optional Titanium,Delhi,2014,75136,Diesel,Manual,First,22.7,1498.0,89.84,5.0,,6.15
Maruti,Ritz Vxi,Hyderabad,2014,32500,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,,4.05
Hyundai,1.4 Crdi I20 Magna,Hyderabad,2010,94500,Diesel,Manual,Second,21.9,1396.0,90.0,5.0,,3.1
Maruti,Dzire Vxi,Hyderabad,2013,34900,Petrol,Manual,First,22.0,1197.0,81.8,5.0,7.97 Lakh,5.49
Porsche,2010 2013 4s Panamera,Coimbatore,2010,42400,Petrol,Automatic,Third,8.0,4806.0,394.3,4.0,,42.91
Maruti,Abs Bsiii Swift Vdi W/,Jaipur,2015,50000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,,5.7
Honda,Brio Mt S,Kolkata,2014,35000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,,2.85
Chevrolet,Beat Ls,Bangalore,2012,37000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,,2.35
Hyundai,1.6 Automatic Creta Plus Sx,Coimbatore,2018,32807,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,,14.76
Honda,City Gxi Zx,Pune,2008,119000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,,2.25
Maruti,Lxi Ritz,Mumbai,2016,12000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,,3.65
Ford,1.5 Ecosport Tdci Trend,Delhi,2016,46727,Diesel,Manual,First,22.77,1498.0,98.59,5.0,,7.25
BMW,3 320d Series,Hyderabad,2010,73336,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,,10.69
Hyundai,1.6 Sx Verna Vtvt,Mumbai,2014,9000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,,5.5
Toyota,2.5 8-seater G4 Innova,Chennai,2005,240000,Diesel,Manual,Fourth & Above,12.8,2494.0,102.0,8.0,,5.1
Maruti,Lxi R Wagon,Mumbai,2014,25422,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.04 Lakh,3.25
Maruti,Ertiga Vdi,Mumbai,2018,14000,Diesel,Manual,First,25.47,1248.0,88.5,7.0,11.66 Lakh,9.25
Maruti,Alto Bsiii Lxi,Hyderabad,2008,66000,Petrol,Manual,First,19.7,796.0,46.3,5.0,,1.7
Maruti,A-star Vxi,Kochi,2010,55324,Petrol,Manual,First,19.0,998.0,66.1,5.0,,2.87
BMW,3.0d X5,Bangalore,2009,90000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,,17.75
Mahindra,100 5str G80 K6 Kuv Plus,Kolkata,2017,43000,Petrol,Manual,First,18.15,1198.0,82.0,5.0,7.35 Lakh,4.5
Hyundai,At I10 Magna,Bangalore,2008,58483,Petrol,Automatic,Second,19.2,1197.0,80.0,5.0,,2.95
Honda,1.8 2006-2010 At Civic S,Pune,2007,93000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,,2.6
Hyundai,1.2 I10 Sportz,Hyderabad,2010,50000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,3.0
Mercedes-Benz,220 At C C-class Cdi Elegance New,Ahmedabad,2014,78616,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,,15.5
Toyota,Etios G,Pune,2011,37000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,,2.8
Honda,1.5 City E Mt,Kolkata,2010,54801,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,2.5
Maruti,Dzire Swift Vdi,Bangalore,2014,29000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,,5.75
Maruti,Swift Vxi,Pune,2010,68000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,6.99 Lakh,2.8
Hyundai,1.6 Ex Verna Vtvt,Kolkata,2014,58000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,,4.59
Maruti,Ritz Vdi,Pune,2012,64290,Diesel,Manual,First,23.2,1248.0,73.94,5.0,,3.65
Toyota,4x2 Fortuner Manual,Mumbai,2015,31000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,,19.85
Jeep,2.0 Compass Limited,Pune,2018,16039,Diesel,Manual,First,17.1,1956.0,170.0,5.0,23.89 Lakh,18.5
Hyundai,1.2 Asta I20 Option,Hyderabad,2017,19860,Petrol,Manual,First,18.6,1197.0,81.83,5.0,,6.95
Maruti,Cng Lxi R Wagon,Delhi,2014,48500,CNG,Manual,Second,37.24,998.0,58.16,5.0,,2.85
Tata,2.2 4x4 Bs Dicor Ex Iv New Safari,Jaipur,2012,75391,Diesel,Manual,First,13.93,2179.0,138.0,7.0,,3.75
Maruti,Dzire Ldi Swift,Jaipur,2008,78000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,,2.3
Tata,Bs Ecs Els Indigo Iv,Kolkata,2016,78000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,,2.3
Maruti,Ldi Swift,Hyderabad,2016,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.27 Lakh,5.95
Maruti,At Celerio Vxi,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,,3.49
BMW,2013-2017 5 530d M Series Sport,Coimbatore,2016,19254,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,,47.7
Volkswagen,1.2 Highline Mpi Polo,Coimbatore,2015,29651,Petrol,Manual,First,16.47,1198.0,74.0,5.0,,6.43
Tata,2.2 4x2 Dicor Lx Safari,Bangalore,2011,80000,Diesel,Manual,First,13.93,2179.0,138.03,7.0,,4.5
Mini,Carbon Cooper Edition S,Kolkata,2018,2971,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,,39.75
Ford,Figo Titanium,Kolkata,2015,21400,Petrol,Manual,First,15.6,1196.0,70.0,5.0,,4.0
Honda,City Dtec I V,Ahmedabad,2015,77000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,,6.98
Hyundai,Crdi Tucson,Delhi,2006,80000,Diesel,Manual,Second,12.6,1991.0,112.0,7.0,,1.75
Skoda,2.0 Ambiente Cr Laura Mt Tdi,Delhi,2013,81755,Diesel,Manual,First,20.0,1968.0,108.5,5.0,,4.75
Toyota,3.0 Fortuner,Hyderabad,2016,99593,Diesel,Manual,First,11.5,2982.0,171.0,7.0,,23.5
Hyundai,1.6 Sx Verna,Hyderabad,2014,39791,Diesel,Manual,First,22.32,1582.0,126.32,5.0,,7.49
Mahindra,2wd W6 Xuv500,Hyderabad,2015,113000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,,10.85
Renault,Kwid Rxt,Mumbai,2017,24000,Petrol,Manual,First,25.17,799.0,53.3,5.0,,3.5
Hyundai,1.2 Asta I20,Bangalore,2015,39000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,,6.3
Honda,At City V,Bangalore,2012,37000,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,,6.75
Ford,3.2 4x4 At Endeavour Titanium,Coimbatore,2017,61108,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,,28.88
Skoda,1.8 At Elegance Superb Tsi,Kochi,2016,61648,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,,14.23
BMW,3 320d Series Sport,Mumbai,2012,37000,Diesel,Automatic,Third,22.69,1995.0,190.0,5.0,,15.0
Maruti,Cng Ertiga Vxi,Mumbai,2013,53000,CNG,Manual,First,31.919999999999998,1373.0,80.9,7.0,,5.8
Maruti,Ldi Ritz,Jaipur,2013,65000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,,3.75
Hyundai,Santro Xing Xp,Jaipur,2005,120000,Petrol,Manual,First,0.0,1086.0,,5.0,,1.15
Toyota,3.0 Fortuner,Jaipur,2011,148009,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,,12.75
Maruti,Bsiii Lxi Swift,Mumbai,2009,53001,Petrol,Manual,First,16.1,1298.0,88.2,5.0,,1.95
Tata,1.2 Revotron Tigor Xt,Mumbai,2018,22345,Petrol,Manual,First,20.3,1199.0,84.0,5.0,,4.95
Honda,City Cvt I Vtec Vx,Delhi,2015,50000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,,8.25
BMW,3 320d Series,Hyderabad,2013,48183,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,,20.99
Mercedes-Benz,2009-2013 Blue Cdi E-class E250 Efficiency,Hyderabad,2010,93000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,,17.5
Maruti,Swift Vdi,Kochi,2015,53500,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.88 Lakh,5.36
Maruti,Ertiga Vxi,Delhi,2014,17585,Petrol,Manual,First,16.02,1373.0,93.7,7.0,,6.35
Hyundai,1.6 Verna Vtvt,Kolkata,2011,36226,Petrol,Manual,First,17.01,1591.0,121.3,5.0,,2.95
Land,Discovery Hse Rover Sport Td4,Coimbatore,2019,25899,Diesel,Automatic,First,12.63,2179.0,147.5,5.0,,55.7
Hyundai,Gl Santro Xing,Kolkata,2009,60170,Petrol,Manual,First,0.0,1086.0,62.0,5.0,,1.15
Mercedes-Benz,220 C C-class Cdi New Style,Hyderabad,2017,11200,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,,37.5
Hyundai,1.2 I10 Magna,Kochi,2017,49045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,,4.07
Volkswagen,1.2l Comfortline Polo,Kolkata,2012,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,,2.99
Maruti,Brezza Option Vdi Vitara,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,,7.9
Renault,85ps Duster Rxl,Mumbai,2016,36600,Diesel,Manual,First,19.87,1461.0,83.8,5.0,,7.49
Tata,1.3 Aqua Indica Quadrajet Vista,Jaipur,2009,117000,Diesel,Manual,First,18.0,1248.0,75.0,5.0,,1.1
Mercedes-Benz,350 Blue Cdi Efficiency Gl-class,Delhi,2016,16000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,,56.0
Hyundai,1.2 Crdi S Xcent,Mumbai,2016,50000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,8.84 Lakh,3.5
Hyundai,Abs Crdi Sx Verna,Hyderabad,2008,150000,Diesel,Manual,First,18.1,1493.0,110.0,5.0,,3.0
Hyundai,1.6 Sx Verna Vtvt,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,,6.1
Ford,Figo Zxi,Bangalore,2010,102016,Petrol,Manual,First,15.6,1196.0,70.0,5.0,,2.25
Maruti,Optional Swift Vdi,Chennai,2016,38000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,5.95
Renault,Pulse Rxl,Hyderabad,2013,71491,Diesel,Manual,First,23.08,1461.0,63.12,5.0,,4.95
Volkswagen,1.2 Highline Mpi Polo,Bangalore,2015,46354,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,,5.49
BMW,3 320d Line Luxury Series,Delhi,2019,87000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,52.46 Lakh,6.67
Skoda,1.6 Active Mpi Rapid,Ahmedabad,2015,20765,Petrol,Manual,First,15.0,1598.0,103.52,5.0,,6.25
Hyundai,Gs Santro,Ahmedabad,2005,58000,Petrol,Manual,Second,0.0,999.0,,5.0,,1.51
Audi,3.0 Plus Premium Q7 Quattro Tdi,Coimbatore,2014,51076,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,,34.88
Maruti,Ciaz Plus Vdi,Jaipur,2016,84085,Diesel,Manual,First,26.21,1248.0,88.5,5.0,,6.9
Honda,City Dtec I Vx,Kolkata,2014,55000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,,5.99
Mercedes-Benz,2009-2013 E-class E350,Mumbai,2010,73000,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,,10.4
Audi,2011-2015 3.0 A6 Plus Premium Quattro Tdi,Pune,2012,50001,Diesel,Automatic,First,14.57,2967.0,241.38,5.0,,29.0
Mahindra,H4 Xylo,Coimbatore,2016,93166,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,11.67 Lakh,5.85
Honda,1.5 At City Exi,Kochi,2006,99583,Petrol,Automatic,Third,12.0,1493.0,100.0,5.0,,2.21
Maruti,Bsiv Mt Sx4 Zxi,Mumbai,2010,72000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,,2.4
Toyota,Altis Corolla G,Pune,2009,70000,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,,3.0
Volkswagen,At Highline Vento,Pune,2012,61000,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,,3.75
Hyundai,Eon Era Plus,Pune,2015,66510,Petrol,Manual,First,21.1,814.0,55.2,5.0,,2.95
Skoda,2.0 Ambition Cr Laura Mt Tdi,Hyderabad,2011,84062,Diesel,Manual,First,20.0,1968.0,108.5,5.0,,5.8
Maruti,Swift Vdi,Hyderabad,2012,80799,Diesel,Manual,First,22.9,1248.0,74.0,5.0,,4.9
Toyota,1.8 Altis Corolla Cvt Vl,Kolkata,2018,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,22.37 Lakh,16.95
Toyota,2.5 8 G Innova Seater,Hyderabad,2013,92000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,,12.5
Tata,1.05 Revotorq Tiago Wizz,Hyderabad,2017,53000,Diesel,Manual,First,27.28,1047.0,69.0,5.0,,5.0
Skoda,1.6 Ambition Mpi Rapid,Mumbai,2015,39822,Petrol,Manual,First,15.41,1598.0,103.52,5.0,12.02 Lakh,4.68
Ford,3.2 4x4 At Endeavour Titanium,Mumbai,2016,29000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,,29.8
Renault,Kwid Rxl,Kochi,2017,24214,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.95 Lakh,3.46
Hyundai,1.4 Asta Avn Crdi I20,Pune,2012,75000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,,4.0
Skoda,Ambiente Laura,Chennai,2012,77216,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,,4.5
Toyota,Altis Corolla D4dg,Kochi,2013,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,,5.87
Mahindra,8 S8 Scorpio Seater,Delhi,2015,61000,Diesel,Manual,First,15.4,2179.0,120.0,8.0,,9.5
Audi,2.0 Plus Premium Q5 Tdi,Chennai,2013,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,,32.5
Chevrolet,8 Enjoy Ls Seater Tcdi,Coimbatore,2014,74041,Diesel,Manual,First,18.2,1248.0,73.8,8.0,,3.88
BMW,3 320d Series,Coimbatore,2013,85846,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,48.79 Lakh,13.08
Nissan,2011-2014 Sunny Xv,Delhi,2012,52000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,,3.5
Honda,2.4 Accord Mt,Mumbai,2010,47000,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,,3.5
Hyundai,Crdi Verna,Bangalore,2010,72010,Diesel,Manual,First,16.8,1493.0,110.0,5.0,,4.45
Maruti,Bs E Iv Mpi Omni Std,Jaipur,2015,15000,Petrol,Manual,First,16.8,796.0,34.2,8.0,,2.35
Honda,City I Sv Vtec,Kolkata,2015,480000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,,5.0
Audi,2011-2015 A7 Sportback,Kolkata,2012,24720,Diesel,Automatic,Second,0.0,2967.0,241.4,5.0,,28.0
Ford,1.4 Fiesta Leather Zxi,Chennai,2007,75000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,,2.0
Hyundai,1.4 Asta I20,Mumbai,2015,57000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,,6.35
Mercedes-Benz,Avantgrade Cdi E-class E250,Kochi,2015,41057,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,,24.63
Maruti,Cng Lxi R Wagon,Pune,2012,92000,CNG,Manual,Second,36.68,998.0,58.2,5.0,,3.0
Ford,1.5 Ecosport Plus Tdci Trend,Chennai,2016,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,,7.9
Hyundai,1.2 I20 Magna,Mumbai,2011,52359,Petrol,Manual,First,18.5,1197.0,80.0,5.0,,3.25
Honda,City I V Vtec,Delhi,2016,17000,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,,8.25
Nissan,Micra Xv,Kolkata,2011,39002,Diesel,Manual,First,23.08,1461.0,63.1,5.0,,2.85
Ford,Exi Figo,Pune,2010,129986,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,,3.2
Nissan,Micra Xl,Kolkata,2013,45000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,,1.75
Maruti,Bsiv Swift Vdi,Kolkata,2013,41300,Diesel,Manual,First,17.8,1248.0,,5.0,,3.38
Honda,2.4 Accord Mt,Ahmedabad,2009,82002,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,,5.75
Skoda,1.8 At Elegance Superb Tsi,Mumbai,2010,67000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,,4.7
Maruti,8 Bsiv Omni Seater,Hyderabad,2017,21260,Petrol,Manual,First,14.0,796.0,35.0,5.0,,2.9
Hyundai,1.4 Crdi I20 Magna Optional,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396.0,88.8,5.0,,4.25
Hyundai,1.6 At Crdi Creta Plus Sx,Chennai,2017,13000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,,14.5
Maruti,Bsiv Swift Vdi,Kochi,2016,45725,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,5.34
Maruti,Bsiv Ldi Swift,Jaipur,2014,105000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,,3.85
Toyota,2.5 8 Bs G Innova Iv Seater,Hyderabad,2009,156056,Diesel,Manual,First,12.8,2494.0,102.0,8.0,,8.5
Hyundai,1.1 Base Crdi Xcent,Mumbai,2016,135000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,,4.2
Maruti,Ertiga Paseo Vdi,Delhi,2016,67000,Diesel,Manual,First,20.77,1248.0,88.7,7.0,,6.75
Ford,3.2 4x4 At Endeavour Trend,Jaipur,2016,90000,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,,26.0
Hyundai,1.4 I20 Sportz,Coimbatore,2019,32251,Diesel,Manual,First,22.54,1396.0,88.73,5.0,,8.61
Maruti,Bs Estilo Iv Lxi Zen,Mumbai,2009,47000,Petrol,Manual,First,19.0,998.0,67.1,5.0,,1.46
Maruti,Ritz Vdi,Mumbai,2011,75308,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,,2.8
Maruti,Alto Cng K10 Lxi Optional,Kochi,2018,44202,CNG,Manual,First,45.163999999999994,998.0,58.2,4.0,4.66 Lakh,4.0
Honda,1.5 City Mt S,Mumbai,2014,58000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,,5.47
Maruti,Dzire Swift Zxi,Mumbai,2009,60000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,,2.45
BMW,20d Sdrive Sportline X1,Hyderabad,2014,45000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,,21.5
Tata,Aqua Manza Safire,Mumbai,2010,41195,Petrol,Manual,First,15.0,1368.0,90.0,5.0,,1.38
Mahindra,2wd W10 Xuv500,Chennai,2016,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,,13.5
Hyundai,At I10 Sportz,Bangalore,2009,60510,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,,3.1
Maruti,1.2 Baleno Sigma,Mumbai,2016,8500,Petrol,Manual,First,21.4,1197.0,83.1,5.0,,5.49
Maruti,Brezza Dual Plus Tone Vitara Zdi,Kochi,2017,35981,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.29 Lakh,9.51
Ford,Figo Zxi,Mumbai,2012,23152,Petrol,Manual,First,15.6,1196.0,70.02,5.0,,2.39
Maruti,Cng Lxi R Wagon,Delhi,2014,74663,CNG,Manual,First,46.955999999999996,998.0,67.04,5.0,5.35 Lakh,3.25
Volkswagen,1.2 At Sport Tsi Vento,Mumbai,2014,61529,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,,5.65
Mahindra,Bs D2 Iii Xylo,Ahmedabad,2010,91596,Diesel,Manual,First,14.95,2489.0,93.7,7.0,,1.85
