Name,Year,Fuel_Type,Price
Mitsubishi,2008,Diesel,9694.32
Maruti,2018,Diesel,12741.11
Maruti,2016,Petrol,3323.77
Hyundai,2015,Petrol,4199.03
Maruti,2015,Diesel,6647.54
Hyundai,2016,Diesel,14679.98
Skoda,2012,Diesel,8863.38
Volkswagen,2015,Diesel,6425.95
BMW,2012,Diesel,15344.73
Toyota,2013,Diesel,14956.96
Mercedes-Benz,2014,Diesel,27698.07
Volkswagen,2016,Diesel,6082.5
Audi,2013,Diesel,21050.53
Hyundai,2011,Petrol,2769.81
Hyundai,2015,Petrol,3323.77
Tata,2018,Diesel,7356.61
Hyundai,2017,Petrol,3556.43
Hyundai,2009,Petrol,1717.28
Hyundai,2011,Petrol,2869.52
Mahindra,2008,Diesel,4431.69
Honda,2010,Petrol,4287.66
Maruti,2017,Diesel,10802.25
Audi,2019,Diesel,36461.74
Mercedes-Benz,2011,Diesel,18557.71
Honda,2007,Petrol,2105.05
Hyundai,2017,Petrol,7301.21
Audi,2017,Diesel,35375.97
Honda,2014,Diesel,8032.44
Hyundai,2008,Petrol,2105.05
Maruti,2015,Diesel,3933.13
Ford,2012,Diesel,10248.29
Ford,2009,Petrol,1828.07
BMW,2019,Diesel,40594.29
Mercedes-Benz,2011,Diesel,17726.76
Maruti,2019,CNG,5960.62
Honda,2011,Petrol,3489.96
Honda,2014,Diesel,4819.46
Maruti,2006,Petrol,1329.51
Hyundai,2013,Petrol,4542.48
BMW,2009,Diesel,20773.55
Hyundai,2017,Diesel,15267.18
Maruti,2016,Diesel,4431.69
Maruti,2013,Diesel,4797.31
Hyundai,2015,Diesel,6016.02
Ford,2016,Petrol,5428.82
BMW,2017,Diesel,77554.59
Mercedes-Benz,2016,Diesel,28252.03
Hyundai,2015,Petrol,5650.41
Hyundai,2013,Diesel,7423.08
BMW,2013,Diesel,29359.95
Nissan,2013,Diesel,4320.9
Maruti,2010,Petrol,2991.39
Tata,2011,Diesel,3268.37
Audi,2015,Diesel,25482.22
Maruti,2009,Diesel,2758.73
Maruti,2015,Diesel,4985.65
Toyota,2011,Diesel,4985.65
Honda,2015,Diesel,7644.67
BMW,2010,Petrol,22956.16
Skoda,2010,Petrol,2448.51
Fiat,2001,Petrol,609.36
Land Rover,2011,Diesel,15400.13
Ford,2010,Petrol,1617.57
Hyundai,2012,Diesel,6647.54
Renault,2016,Petrol,3323.77
Tata,2012,Diesel,3877.73
Hyundai,2018,Diesel,8409.13
Maruti,2009,Petrol,2204.77
Renault,2016,Petrol,4210.11
Mahindra,2013,Diesel,4431.69
Hyundai,2013,Petrol,3268.37
Honda,2013,Diesel,4154.71
Volkswagen,2010,Diesel,2769.81
Honda,2011,Petrol,4154.71
Toyota,2015,Diesel,24374.3
Honda,2017,Petrol,6802.65
BMW,2015,Diesel,17726.76
Maruti,2014,Petrol,4154.71
Toyota,2015,Diesel,13018.09
Jaguar,2013,Diesel,26590.15
Honda,2017,Petrol,9860.51
BMW,2012,Diesel,11079.23
Skoda,2014,Petrol,6148.97
Volkswagen,2012,Petrol,3977.44
Ford,2019,Diesel,12331.18
Mahindra,2012,Diesel,7977.04
Ford,2014,Diesel,3301.61
Hyundai,2010,Petrol,1883.47
Mercedes-Benz,2015,Diesel,57611.98
Maruti,2003,Petrol,1052.53
Honda,2016,Petrol,10248.29
Hyundai,2014,Diesel,18003.74
Mercedes-Benz,2015,Diesel,23255.3
Toyota,2005,Diesel,4708.67
BMW,2008,Diesel,7977.04
Maruti,2011,Petrol,4874.86
Volkswagen,2011,Petrol,4708.67
Maruti,2012,Petrol,5927.39
Hyundai,2016,Petrol,6979.91
Hyundai,2017,Diesel,13849.03
Audi,2008,Diesel,8309.42
Mahindra,2016,Diesel,12464.13
Ford,2016,Petrol,8475.61
Hyundai,2016,Diesel,4985.65
Volkswagen,2014,Diesel,8309.42
Mercedes-Benz,2004,Petrol,7866.25
Hyundai,2010,Petrol,2492.83
Audi,2015,Diesel,29913.91
Hyundai,2012,Diesel,4631.12
Hyundai,2013,Diesel,7201.5
Honda,2010,Petrol,3489.96
Maruti,2016,Diesel,8464.53
Maruti,2011,Petrol,2659.01
Maruti,2016,Petrol,4708.67
Hyundai,2016,Diesel,10314.76
Maruti,2011,Petrol,2647.94
Volkswagen,2018,Petrol,8464.53
Maruti,2016,Petrol,6880.2
Land Rover,2012,Diesel,18280.73
Honda,2011,Petrol,9107.13
Toyota,2017,Diesel,31963.57
Honda,2015,Petrol,9417.34
Mercedes-Benz,2014,Petrol,99713.05
Honda,2015,Petrol,7212.58
Maruti,2013,Diesel,5151.84
Toyota,2013,Petrol,9306.55
Toyota,2014,Diesel,6370.56
Maruti,2006,Petrol,1229.79
Fiat,2017,Petrol,4354.14
Mercedes-Benz,2014,Petrol,19111.67
Jaguar,2012,Diesel,35453.53
Hyundai,2011,Petrol,3822.33
Land Rover,2014,Diesel,25482.22
Hyundai,2018,Petrol,8109.99
Honda,2014,Petrol,4874.86
Mercedes-Benz,2015,Diesel,52460.14
Maruti,2016,Petrol,4564.64
Toyota,2016,Diesel,21604.49
Hyundai,2016,Petrol,6869.12
BMW,2016,Diesel,49856.52
Maruti,1998,Petrol,941.73
Hyundai,2010,Petrol,3102.18
Hyundai,2015,Petrol,5318.03
Hyundai,2003,Petrol,997.13
Ford,2014,Diesel,6259.76
Mercedes-Benz,2011,Diesel,16064.88
Maruti,2015,Diesel,6536.74
Toyota,2015,Diesel,5539.61
Hyundai,2015,Petrol,5428.82
Honda,2009,Petrol,4708.67
Toyota,2014,Diesel,12076.36
Hyundai,2012,Petrol,2714.41
Maruti,2013,Petrol,2769.81
Mercedes-Benz,2010,Petrol,32683.72
Ford,2013,Diesel,6370.56
Hyundai,2018,Petrol,5539.61
Skoda,2014,Petrol,5118.6
Audi,2016,Diesel,26036.18
Mahindra,2013,Diesel,8032.44
Hyundai,2019,Petrol,13162.12
Hyundai,2009,Petrol,2492.83
Ford,2003,Petrol,941.73
Nissan,2018,Petrol,4431.69
Honda,2016,Petrol,5650.41
Toyota,2014,Diesel,13849.03
Volkswagen,2011,Diesel,3212.98
Mahindra,2016,Diesel,17682.45
Hyundai,2015,Petrol,6038.18
Ford,2017,Diesel,26435.04
Chevrolet,2008,Petrol,1938.86
Maruti,2017,Diesel,10802.25
Honda,2013,Diesel,5262.63
Honda,2014,Petrol,6924.52
Mini,2014,Diesel,24374.3
Toyota,2016,Petrol,15666.03
Hyundai,2005,Petrol,1052.53
Skoda,2014,Petrol,13239.68
Maruti,2011,Petrol,2769.81
Hyundai,2013,Petrol,3046.79
Tata,2019,Petrol,6481.35
Maruti,2016,Petrol,6924.52
Volkswagen,2014,Petrol,5484.22
Hyundai,2017,Petrol,5262.63
Ford,2013,Diesel,2825.2
Honda,2011,Petrol,4985.65
Maruti,2015,Petrol,3334.85
Land Rover,2016,Diesel,46532.76
Audi,2010,Diesel,12741.11
Mercedes-Benz,2006,Diesel,12176.07
Honda,2009,Petrol,4110.39
Honda,2006,Petrol,2215.85
Maruti,2018,Diesel,10503.11
Maruti,2004,Petrol,1384.9
Hyundai,2015,Diesel,12076.36
Maruti,2015,Diesel,6093.58
Hyundai,2016,Petrol,4110.39
Maruti,2014,Petrol,6924.52
Volkswagen,2012,Diesel,5428.82
Honda,2005,Petrol,1218.72
Volkswagen,2016,Petrol,5229.4
Maruti,2017,CNG,4099.31
Mercedes-Benz,2016,Diesel,27531.88
Hyundai,2013,Diesel,13572.05
Maruti,2014,Diesel,4320.9
Hyundai,2017,Petrol,6957.75
Mahindra,2011,Diesel,3046.79
Hyundai,2017,Petrol,8697.19
Volkswagen,2011,Petrol,3268.37
Honda,2008,Petrol,5373.43
Mercedes-Benz,2011,Diesel,33237.68
Mercedes-Benz,2016,Diesel,22047.66
Hyundai,2016,Diesel,11965.57
Maruti,2007,Petrol,1938.86
Audi,2016,Diesel,21327.51
Renault,2013,Diesel,6093.58
Ford,2009,Diesel,3046.79
Hyundai,2015,Diesel,14403.0
Ford,2011,Diesel,3545.35
Volkswagen,2013,Petrol,6470.27
Volvo,2015,Diesel,26590.15
Hyundai,2012,Diesel,6924.52
BMW,2009,Diesel,39885.22
Mitsubishi,2003,Diesel,3323.77
Toyota,2010,Diesel,12187.15
Maruti,2015,Diesel,7201.5
Maruti,2018,Diesel,10414.47
BMW,2018,Diesel,42012.43
Volkswagen,2013,Petrol,5816.59
Hyundai,2011,Petrol,4985.65
BMW,2009,Diesel,19942.61
Hyundai,2015,Petrol,6160.05
Mercedes-Benz,2013,Diesel,24374.3
Land Rover,2011,Diesel,24374.3
Hyundai,2011,Petrol,2936.0
Hyundai,2013,Diesel,6481.35
Volkswagen,2012,Diesel,7700.06
Mahindra,2012,Diesel,7201.5
Maruti,2004,Petrol,941.73
Skoda,2013,Petrol,8032.44
Maruti,2012,Diesel,4985.65
Mahindra,2010,Diesel,4708.67
Mercedes-Benz,2016,Petrol,28805.99
Mahindra,2017,Diesel,10702.53
Renault,2013,Diesel,7589.27
Audi,2013,Diesel,26235.61
Land Rover,2013,Diesel,17449.78
Volkswagen,2012,Diesel,3877.73
BMW,2006,Petrol,7744.38
Hyundai,2019,Diesel,17250.36
Tata,2015,Diesel,5860.91
Datsun,2016,Petrol,2492.83
BMW,2009,Diesel,22158.46
BMW,2011,Petrol,52626.33
Maruti,2002,Petrol,1351.67
Volkswagen,2012,Petrol,4043.92
Datsun,2016,Petrol,3434.56
Hyundai,2016,Petrol,12741.11
Maruti,2015,Petrol,3833.41
Hyundai,2013,Diesel,9284.39
Volkswagen,2014,Diesel,5318.03
Honda,2014,Diesel,4985.65
Maruti,2004,Petrol,886.34
Maruti,2014,Diesel,4376.29
Skoda,2012,Diesel,4043.92
Mercedes-Benz,2005,Diesel,11079.23
Mahindra,2011,Diesel,4431.69
Nissan,2012,Diesel,5262.63
Maruti,2009,Petrol,3434.56
Hyundai,2017,Petrol,3999.6
Honda,2015,Petrol,4752.99
Nissan,2011,Petrol,2359.88
Maruti,2008,Petrol,1218.72
BMW,2011,Diesel,15455.52
Volkswagen,2014,Petrol,5927.39
Maruti,2014,Petrol,4320.9
Maruti,2014,Petrol,3102.18
Maruti,2016,Diesel,9694.32
Audi,2013,Diesel,21604.49
Honda,2013,Petrol,3046.79
Mahindra,2013,Diesel,8863.38
Honda,2014,Diesel,6315.16
BMW,2012,Diesel,13849.03
Chevrolet,2011,Petrol,1938.86
Ford,2010,Diesel,2105.05
Maruti,2015,Petrol,4985.65
Mercedes-Benz,2015,Diesel,33570.06
Skoda,2014,Diesel,17726.76
BMW,2017,Diesel,36317.71
Hyundai,2015,Petrol,2769.81
Audi,2017,Diesel,47640.68
Ford,2017,Petrol,5960.62
Maruti,2013,Petrol,2936.0
Maruti,2017,Petrol,3656.15
Mercedes-Benz,2015,Diesel,37669.37
Hyundai,2001,Petrol,775.55
Hyundai,2017,Diesel,7567.11
Honda,2016,Diesel,6392.71
Maruti,2008,Diesel,3434.56
Volkswagen,2017,Petrol,5484.22
Audi,2013,Diesel,18003.74
Land Rover,2012,Diesel,58210.26
Mahindra,2011,Diesel,7090.71
Ford,2011,Diesel,7700.06
Tata,2008,Diesel,941.73
Maruti,2016,Petrol,7700.06
Hyundai,2017,Diesel,3822.33
Honda,2008,Petrol,3046.79
Hyundai,2015,Petrol,5484.22
Tata,2018,Petrol,10658.22
Hyundai,2016,Petrol,7522.8
Maruti,2014,Petrol,4985.65
Maruti,2014,Petrol,3334.85
Hyundai,2012,Diesel,4874.86
Toyota,2012,Diesel,19377.57
Hyundai,2014,Petrol,5162.92
Hyundai,2015,Petrol,6093.58
Hyundai,2016,Petrol,6647.54
Hyundai,2007,Petrol,2659.01
Maruti,2018,Diesel,11289.73
Honda,2016,Diesel,5816.59
Mercedes-Benz,2014,Diesel,49856.52
Hyundai,2010,Diesel,2991.39
Hyundai,2013,Petrol,3755.86
Maruti,2014,Diesel,6304.08
BMW,2018,Petrol,64857.8
Maruti,2017,Diesel,9306.55
Chevrolet,2012,Diesel,2769.81
Honda,2012,Petrol,3600.75
Ford,2014,Diesel,3600.75
Maruti,2016,Petrol,4708.67
Mercedes-Benz,2014,Diesel,20496.57
Hyundai,2007,Petrol,2659.01
Honda,2015,Petrol,4708.67
Maruti,2018,Petrol,9805.12
Hyundai,2014,Petrol,4586.8
Toyota,2011,Electric,14126.02
Hyundai,2015,Diesel,7755.46
Ford,2018,Diesel,36561.45
Honda,2017,Petrol,11079.23
Maruti,2012,Diesel,3910.97
Chevrolet,2007,Petrol,1495.7
Volkswagen,2013,Diesel,4985.65
Honda,2012,Petrol,5428.82
Hyundai,2016,Diesel,13583.13
Hyundai,2014,Diesel,4420.61
Mercedes-Benz,2017,Diesel,52016.97
Ford,2015,Diesel,4210.11
Volkswagen,2013,Diesel,7478.48
Mahindra,2017,Diesel,9694.32
Ford,2013,Petrol,5761.2
Hyundai,2017,Petrol,9328.71
Maruti,2014,CNG,3323.77
Hyundai,2016,Petrol,6370.56
Audi,2008,Diesel,10802.25
Nissan,2015,Petrol,3877.73
Mercedes-Benz,2014,Diesel,33237.68
Land Rover,2017,Diesel,38777.3
Hyundai,2018,Petrol,14679.98
Skoda,2013,Diesel,4043.92
Maruti,2015,Diesel,5816.59
Hyundai,2016,Petrol,10746.85
Hyundai,2017,Diesel,5772.28
Mahindra,2016,Diesel,6979.91
Hyundai,2014,Diesel,5229.4
BMW,2011,Diesel,31021.84
Maruti,2018,Diesel,9273.31
Toyota,2012,Diesel,15510.92
Audi,2015,Diesel,39885.22
Honda,2015,Diesel,7090.71
Audi,2015,Diesel,57268.53
Mahindra,2014,Diesel,8863.38
Chevrolet,2012,Diesel,10857.64
Chevrolet,2012,Diesel,2991.39
Audi,2014,Diesel,27000.08
Skoda,2018,Petrol,10769.01
Maruti,2014,Diesel,5539.61
Toyota,2009,Diesel,11633.19
Maruti,2012,Diesel,4320.9
Honda,2012,Petrol,6259.76
Mercedes-Benz,2012,Diesel,33182.29
Maruti,2008,Diesel,3323.77
Ford,2017,Diesel,6647.54
Hyundai,2009,Petrol,2337.72
Fiat,2010,Petrol,1650.8
Maruti,2011,Petrol,1661.88
Toyota,2013,Diesel,5174.0
Maruti,2006,Petrol,3157.58
Mercedes-Benz,2017,Diesel,37270.52
Tata,2011,Diesel,1008.21
Maruti,2014,Petrol,2681.17
Skoda,2005,Petrol,3600.75
Volkswagen,2013,Petrol,3102.18
Maruti,2019,Petrol,9195.76
Mahindra,2010,Diesel,5816.59
Maruti,2010,Diesel,3212.98
BMW,2013,Diesel,16618.84
Tata,2012,Petrol,587.2
Toyota,2014,Diesel,13849.03
Honda,2012,Petrol,3046.79
Tata,2018,Petrol,5539.61
Mahindra,2014,Diesel,7855.17
BMW,2011,Diesel,22147.38
Toyota,2014,Diesel,11910.17
Honda,2016,Petrol,10469.87
Hyundai,2008,Diesel,3212.98
Maruti,2015,Diesel,5207.24
Maruti,2016,Petrol,7877.33
Ford,2014,Diesel,6924.52
Maruti,2011,Petrol,2437.43
Honda,2019,Petrol,9816.2
Mahindra,2015,Diesel,10303.68
Mahindra,2017,Diesel,8386.98
Honda,2017,Petrol,8752.59
Maruti,2018,Petrol,6259.76
Volkswagen,2013,Petrol,3600.75
Hyundai,2019,Diesel,18025.9
Chevrolet,2011,Petrol,3556.43
Honda,2013,Diesel,4320.9
Mercedes-Benz,2008,Petrol,7201.5
BMW,2016,Diesel,53180.29
Audi,2016,Diesel,20939.74
Maruti,2015,Diesel,3988.52
Maruti,2015,Diesel,6093.58
Toyota,2011,Diesel,7755.46
BMW,2016,Diesel,46255.78
BMW,2007,Diesel,11633.19
Mahindra,2014,Diesel,11178.94
Honda,2009,Petrol,3323.77
Force,2014,Diesel,13295.07
Volkswagen,2015,Diesel,5439.9
Honda,2010,Petrol,2215.85
Toyota,2015,Diesel,5871.99
Nissan,2014,Diesel,7999.2
BMW,2017,Diesel,36085.04
Hyundai,2010,Petrol,3046.79
Maruti,2018,CNG,4797.31
Ford,2011,Diesel,4154.71
Honda,2014,Petrol,6547.82
Maruti,2013,Diesel,4819.46
Hyundai,2014,Diesel,3600.75
Audi,2017,Diesel,75338.75
Volkswagen,2016,Petrol,6093.58
Honda,2018,Petrol,13383.71
Maruti,2018,Diesel,8287.26
Hyundai,2016,Diesel,6093.58
Maruti,2011,Diesel,3877.73
Maruti,2006,Petrol,1772.68
Land Rover,2013,Diesel,17172.8
Toyota,2013,Diesel,21050.53
Honda,2017,Diesel,9306.55
Maruti,2016,Diesel,8032.44
Maruti,2014,Diesel,4708.67
Skoda,2015,Diesel,6315.16
Land Rover,2013,Diesel,28805.99
Maruti,2013,Petrol,2758.73
Volkswagen,2011,Petrol,3323.77
Honda,2015,Diesel,6592.14
Maruti,2013,Diesel,2980.31
Audi,2014,Diesel,28805.99
Honda,2015,Petrol,6093.58
Ford,2016,Petrol,5373.43
Maruti,2018,Diesel,9295.47
Renault,2015,Diesel,8852.3
Hyundai,2016,Diesel,7700.06
Mahindra,2010,Petrol,1661.88
Honda,2006,Petrol,1717.28
Ford,2010,Petrol,3046.79
Renault,2014,Petrol,4708.67
Hyundai,2015,Petrol,3157.58
Land Rover,2019,Diesel,62198.78
Audi,2009,Petrol,11079.23
Maruti,2003,Petrol,1384.9
Maruti,2017,Diesel,8309.42
Audi,2015,Diesel,28595.49
Volkswagen,2014,Petrol,4764.07
Toyota,2010,Diesel,12187.15
Toyota,2010,Diesel,13018.09
Honda,2012,Petrol,7290.13
Maruti,2012,Diesel,5318.03
Skoda,2008,Petrol,1828.07
Jeep,2017,Diesel,16618.84
Tata,2014,Petrol,1107.92
Ford,2007,Petrol,1828.07
Maruti,2015,Diesel,3988.52
Toyota,2011,Diesel,12741.11
Maruti,2015,Diesel,3988.52
Hyundai,2015,Petrol,3379.16
Ford,2011,Diesel,6647.54
Volkswagen,2013,Petrol,4154.71
Volkswagen,2016,Petrol,6835.88
Maruti,2017,Diesel,10026.7
Honda,2013,Petrol,4487.09
Maruti,2013,Petrol,4708.67
Maruti,2018,Petrol,4154.71
Hyundai,2016,Petrol,13128.88
Ford,2016,Diesel,9129.28
Maruti,2016,Diesel,6636.46
Honda,2008,Petrol,7201.5
Land Rover,2019,Diesel,65267.73
Mahindra,2014,Diesel,8863.38
Volkswagen,2015,Petrol,5140.76
Hyundai,2010,Petrol,3678.3
Hyundai,2012,Petrol,3080.03
Chevrolet,2016,Diesel,9915.91
Mercedes-Benz,2013,Petrol,24318.9
Hyundai,2013,Petrol,8752.59
Mercedes-Benz,2007,Petrol,32129.76
Volkswagen,2013,Diesel,3600.75
Honda,2014,Petrol,6536.74
Maruti,2017,Diesel,10946.28
Hyundai,2019,Petrol,9727.56
Tata,2011,Diesel,3046.79
Nissan,2014,Diesel,6625.38
BMW,2011,Petrol,34345.61
Toyota,2011,Petrol,3933.13
Hyundai,2015,Diesel,6913.44
Maruti,2009,Diesel,2426.35
Maruti,2013,Diesel,6093.58
Maruti,2014,Petrol,2326.64
Jaguar,2011,Petrol,56127.37
Mercedes-Benz,2012,Diesel,15510.92
Hyundai,2013,Diesel,6093.58
Chevrolet,2007,Petrol,1329.51
Maruti,2014,Petrol,5871.99
Hyundai,2015,Diesel,6979.91
Mercedes-Benz,2017,Diesel,44837.63
Toyota,2013,Diesel,17837.56
Audi,2014,Diesel,27698.07
BMW,2008,Diesel,8807.99
Maruti,2016,Petrol,2936.0
Maruti,2012,Petrol,3113.26
Audi,2012,Petrol,19388.65
Maruti,2012,Petrol,3656.15
Maruti,2019,Petrol,5916.31
Skoda,2016,Diesel,9417.34
Honda,2010,Petrol,2980.31
Mahindra,2015,Diesel,12741.11
Maruti,2011,Petrol,4498.17
Mercedes-Benz,2016,Diesel,54288.22
Skoda,2012,Diesel,5096.44
Hyundai,2015,Diesel,4387.37
Hyundai,2015,Petrol,6204.37
Tata,2017,Diesel,4154.71
Hyundai,2015,Diesel,6093.58
Skoda,2012,Diesel,3323.77
Fiat,2011,Petrol,3323.77
Maruti,2010,Petrol,3268.37
Tata,2015,Diesel,2714.41
Mercedes-Benz,2012,Diesel,15499.84
Mercedes-Benz,2016,Diesel,67306.31
Hyundai,2008,Petrol,1296.27
Honda,2012,Petrol,4985.65
Hyundai,2010,Petrol,2769.81
Toyota,2015,Diesel,22712.42
Hyundai,2014,Petrol,4320.9
Volkswagen,2009,Diesel,3877.73
Ford,2016,Petrol,9195.76
Hyundai,2012,Petrol,2769.81
Nissan,2011,Petrol,2936.0
Honda,2016,Petrol,8220.79
Volkswagen,2016,Petrol,5129.68
Maruti,2008,Petrol,1207.64
Hyundai,2011,Diesel,4210.11
Mercedes-Benz,2013,Diesel,17449.78
Tata,2015,Petrol,5838.75
Honda,2012,Petrol,3046.79
Honda,2016,Diesel,8198.63
Maruti,2017,Petrol,4320.9
Maruti,2000,Petrol,775.55
Hyundai,2015,Diesel,6536.74
Maruti,2016,Diesel,10613.9
Mercedes-Benz,2014,Diesel,27642.67
Chevrolet,2015,Petrol,4752.99
Mercedes-Benz,2011,Diesel,12741.11
Mahindra,2016,Diesel,10691.45
Hyundai,2015,Petrol,4154.71
Hyundai,2007,Petrol,1218.72
Audi,2014,Diesel,34799.85
Mahindra,2012,Diesel,6647.54
Honda,2016,Petrol,6148.97
Tata,2017,Diesel,12087.44
Mahindra,2014,Diesel,8032.44
Volkswagen,2012,Diesel,4320.9
Maruti,2012,Diesel,4376.29
Audi,2013,Diesel,24374.3
Maruti,2014,Petrol,3744.78
Honda,2011,Petrol,3822.33
Hyundai,2016,Petrol,6370.56
Renault,2016,Petrol,3046.79
Mercedes-Benz,2019,Diesel,33570.06
Ford,2014,Diesel,8309.42
Hyundai,2015,Petrol,7611.43
Toyota,2015,Diesel,16840.43
Nissan,2012,Diesel,3877.73
Maruti,2014,Diesel,6481.35
Maruti,2010,Petrol,2769.81
Maruti,2013,Petrol,4376.29
Mercedes-Benz,2017,Diesel,29913.91
Maruti,2014,Petrol,7478.48
Maruti,2007,Petrol,1661.88
Volkswagen,2012,Diesel,4320.9
Ford,2014,Diesel,7256.89
Honda,2017,Diesel,10458.79
Toyota,2015,Petrol,11932.33
Mahindra,2014,Diesel,8309.42
Maruti,2016,Petrol,3323.77
BMW,2010,Diesel,13018.09
Hyundai,2016,Petrol,3645.07
Maruti,2016,Diesel,7201.5
Maruti,2015,CNG,4210.11
Audi,2011,Diesel,19942.61
Skoda,2009,Petrol,5484.22
Tata,2015,Petrol,5007.81
Force,2014,Diesel,8863.38
Honda,2013,Petrol,6935.6
Nissan,2016,Petrol,8309.42
Maruti,2012,Petrol,4043.92
Volkswagen,2011,Petrol,3711.54
Hyundai,2014,Petrol,6093.58
Hyundai,2012,Diesel,5816.59
Audi,2012,Diesel,18003.74
Maruti,2009,Petrol,2991.39
Ford,2019,Diesel,36450.66
Maruti,2008,Petrol,3778.02
Hyundai,2014,Diesel,4597.88
Volkswagen,2014,Diesel,6536.74
Mercedes-Benz,2012,Petrol,12741.11
Hyundai,2015,Petrol,5262.63
Maruti,2015,Petrol,3877.73
Maruti,2014,Diesel,8032.44
Maruti,2016,Petrol,4819.46
Renault,2018,Petrol,5528.53
Mahindra,2013,Diesel,8475.61
Toyota,2011,Diesel,9971.3
Volkswagen,2017,Diesel,7644.67
Ford,2011,Diesel,3212.98
Nissan,2014,Diesel,6370.56
Force,2014,Diesel,8863.38
Renault,2017,Petrol,4885.94
Skoda,2013,Diesel,5484.22
Mahindra,2016,Diesel,15954.09
Ford,2012,Diesel,3268.37
Mahindra,2017,Diesel,9018.49
Volkswagen,2016,Diesel,9361.95
Toyota,2015,Diesel,13849.03
Mahindra,2012,Diesel,7201.5
Ford,2015,Petrol,8553.16
Volkswagen,2011,Diesel,8863.38
Tata,2009,Diesel,3323.77
BMW,2013,Diesel,32129.76
Volkswagen,2014,Petrol,4553.56
Hyundai,2015,Petrol,5949.55
Maruti,2013,Diesel,7256.89
Honda,2015,Petrol,7755.46
Honda,2014,Petrol,6071.42
Volkswagen,2013,Diesel,7212.58
Honda,2016,Diesel,5705.8
Mahindra,2013,Diesel,9971.3
Toyota,2008,Petrol,3046.79
Hyundai,2005,Petrol,1329.51
BMW,2012,Diesel,13849.03
Ford,2017,Diesel,8519.93
Hyundai,2013,Petrol,5063.21
Honda,2013,Petrol,4985.65
Maruti,2015,Diesel,5428.82
Hyundai,2008,Petrol,1828.07
Chevrolet,2015,Petrol,3600.75
Hyundai,2012,Diesel,6924.52
Hyundai,2018,Petrol,13439.1
Chevrolet,2013,Petrol,3600.75
Audi,2013,Diesel,32129.76
Honda,2013,Petrol,6126.81
Ford,2017,Petrol,9694.32
Audi,2014,Diesel,41990.27
Hyundai,2010,Petrol,2659.01
Hyundai,2014,Petrol,5041.05
Maruti,2011,Petrol,2936.0
Tata,2017,Diesel,1772.68
BMW,2012,Diesel,28495.77
Maruti,2013,Diesel,4597.88
Ford,2018,Petrol,8010.28
Hyundai,2008,Petrol,2880.6
BMW,2008,Diesel,8032.44
Toyota,2017,Diesel,15832.22
Mercedes-Benz,2011,Diesel,19111.67
Hyundai,2013,Diesel,8309.42
Maruti,2014,Diesel,4819.46
Maruti,2016,Diesel,9860.51
Hyundai,2016,Petrol,3877.73
Honda,2014,Diesel,6758.33
Renault,2016,Petrol,3545.35
Toyota,2014,Diesel,5428.82
Maruti,2015,Petrol,4088.23
Tata,2016,Petrol,4409.53
Hyundai,2013,Diesel,3268.37
Audi,2014,Diesel,16851.51
Maruti,2015,Diesel,6979.91
Volkswagen,2017,Petrol,7412.0
Honda,2017,Petrol,10525.27
Hyundai,2009,Petrol,2936.0
Hyundai,2012,Diesel,8309.42
Honda,2002,Petrol,2049.66
Maruti,2018,Petrol,6237.61
Hyundai,2018,Petrol,13051.33
Tata,2004,Diesel,941.73
Volkswagen,2011,Petrol,3711.54
Maruti,2015,Petrol,4553.56
Mercedes-Benz,2015,Diesel,28263.11
Maruti,2017,Petrol,3434.56
Ford,2018,Diesel,37115.41
Tata,2017,Petrol,5318.03
Volkswagen,2014,Petrol,3866.65
Maruti,2012,Petrol,5705.8
Mercedes-Benz,2011,Diesel,15965.17
Volkswagen,2014,Petrol,5262.63
Toyota,2015,Diesel,21050.53
Maruti,2017,Petrol,5428.82
BMW,2008,Diesel,6979.91
Honda,2006,Petrol,2659.01
Mitsubishi,2009,Petrol,3323.77
Renault,2016,Petrol,4708.67
Volkswagen,2016,Diesel,6979.91
Maruti,2018,Petrol,9029.57
Hyundai,2012,Petrol,3567.51
Hyundai,2018,Petrol,8475.61
BMW,2011,Petrol,33237.68
Hyundai,2010,Petrol,2548.22
Mini,2012,Petrol,24374.3
Honda,2012,Petrol,3633.99
Maruti,2016,Petrol,7855.17
Maruti,2013,Diesel,7157.18
Volkswagen,2012,Diesel,4431.69
BMW,2011,Diesel,12187.15
Audi,2016,Diesel,55163.47
Ford,2015,Diesel,5318.03
BMW,2017,Diesel,38777.3
Mercedes-Benz,2011,Diesel,24363.22
Maruti,2007,Petrol,1218.72
Maruti,2018,Petrol,7312.29
Maruti,2013,Petrol,4985.65
Chevrolet,2009,Petrol,1107.92
Volkswagen,2017,Diesel,7644.67
Land Rover,2012,Diesel,18557.71
Audi,2015,Diesel,28240.95
Audi,2015,Diesel,39331.26
Hyundai,2018,Diesel,6957.75
Mahindra,2012,Diesel,5406.66
Tata,2016,Diesel,4099.31
Hyundai,2015,Petrol,3822.33
Mahindra,2016,Diesel,11334.05
Honda,2010,Petrol,7201.5
Volkswagen,2016,Petrol,6813.72
Maruti,2014,Petrol,3212.98
Hyundai,2016,Diesel,6093.58
Ford,2017,Diesel,34345.61
Hyundai,2015,Diesel,4708.67
Maruti,2016,Diesel,6071.42
Hyundai,2016,Petrol,8032.44
Maruti,2012,Petrol,3323.77
BMW,2015,Diesel,32683.72
