Name,Location,Year,Fuel_Type,Transmission,Owner_Type
BMW,Delhi,2012,Diesel,Automatic,First
Mercedes-Benz,Bangalore,2009,Diesel,Automatic,Second
Hyundai,Kochi,2012,Petrol,Manual,First
Jaguar,Hyderabad,2012,Diesel,Automatic,First
Maruti,Jaipur,2015,Diesel,Manual,First
Honda,Delhi,2014,Diesel,Manual,First
BMW,Ahmedabad,2011,Diesel,Automatic,Second
Hyundai,Hyderabad,2012,Diesel,Manual,First
Toyota,Delhi,2015,Diesel,Automatic,First
Maruti,Ahmedabad,2012,Petrol,Manual,First
Chevrolet,Chennai,2010,Petrol,Manual,First
Hyundai,Coimbatore,2017,Petrol,Automatic,First
Ford,Coimbatore,2011,Petrol,Manual,Second
Nissan,Mumbai,2008,Petrol,Automatic,Second
Maruti,Pune,2010,Petrol,Manual,First
Audi,Coimbatore,2016,Diesel,Automatic,First
Honda,Kochi,2018,Petrol,Manual,First
Honda,Hyderabad,2015,Petrol,Manual,First
Volkswagen,Chennai,2014,Diesel,Manual,First
Nissan,Hyderabad,2013,Diesel,Manual,First
Land Rover,Hyderabad,2016,Diesel,Automatic,First
Hyundai,Kochi,2014,Petrol,Manual,First
Honda,Jaipur,2009,Petrol,Manual,First
Mahindra,Hyderabad,2015,Diesel,Manual,First
Jeep,Jaipur,2017,Diesel,Manual,First
Mahindra,Jaipur,2017,Diesel,Manual,First
Mahindra,Coimbatore,2011,Diesel,Automatic,Second
Datsun,Kolkata,2016,Petrol,Manual,First
Mahindra,Kolkata,2016,Diesel,Manual,First
Honda,Mumbai,2014,Petrol,Automatic,First
Honda,Pune,2017,Diesel,Manual,First
Tata,Chennai,2008,Petrol,Manual,First
Hyundai,Chennai,2018,Diesel,Manual,First
Maruti,Pune,2015,CNG,Manual,First
Hyundai,Kolkata,2014,Petrol,Manual,First
Toyota,Coimbatore,2019,Diesel,Manual,First
BMW,Jaipur,2012,Diesel,Automatic,First
Volkswagen,Chennai,2015,Diesel,Automatic,First
Ford,Delhi,2014,Diesel,Manual,First
Mahindra,Ahmedabad,2013,Diesel,Automatic,Second
Volkswagen,Chennai,2011,Petrol,Manual,First
Skoda,Kochi,2016,Petrol,Manual,First
Volkswagen,Delhi,2012,Petrol,Manual,First
Maruti,Hyderabad,2015,Diesel,Manual,First
Toyota,Kolkata,2009,Petrol,Manual,Second
Maruti,Bangalore,2015,Diesel,Manual,First
Hyundai,Hyderabad,2013,Petrol,Automatic,First
Mercedes-Benz,Kochi,2019,Diesel,Automatic,First
Honda,Jaipur,2006,Petrol,Manual,Second
Mahindra,Jaipur,2018,Petrol,Manual,First
Toyota,Delhi,2011,Diesel,Manual,First
Honda,Bangalore,2011,Petrol,Manual,First
Audi,Coimbatore,2017,Diesel,Automatic,First
Ford,Coimbatore,2013,Diesel,Manual,First
Mercedes-Benz,Kolkata,2014,Diesel,Automatic,First
Chevrolet,Hyderabad,2007,Petrol,Manual,First
Ford,Hyderabad,2016,Diesel,Manual,First
Hyundai,Delhi,2013,Diesel,Automatic,First
Maruti,Kolkata,2016,Petrol,Automatic,First
Maruti,Hyderabad,2010,Petrol,Manual,First
Mercedes-Benz,Hyderabad,2010,Diesel,Automatic,First
BMW,Ahmedabad,2016,Diesel,Automatic,First
Maruti,Chennai,2017,Diesel,Automatic,First
Hyundai,Mumbai,2011,Petrol,Manual,Second
Jeep,Kochi,2018,Diesel,Manual,First
Hyundai,Hyderabad,2009,Diesel,Automatic,First
Maruti,Delhi,2013,CNG,Manual,Second
Tata,Kolkata,2018,Diesel,Manual,First
Hyundai,Jaipur,2013,Petrol,Manual,First
Tata,Hyderabad,2005,Diesel,Manual,Second
BMW,Kochi,2015,Diesel,Automatic,First
Maruti,Delhi,2014,Diesel,Manual,First
Honda,Kochi,2015,Petrol,Manual,First
Ford,Jaipur,2007,Petrol,Manual,Third
Honda,Bangalore,2008,Petrol,Manual,Third
Maruti,Hyderabad,2007,LPG,Manual,First
Maruti,Delhi,2014,Diesel,Manual,First
Hyundai,Delhi,2013,Diesel,Manual,First
Hyundai,Pune,2018,Petrol,Manual,First
Hyundai,Ahmedabad,2008,Petrol,Manual,First
Honda,Mumbai,2017,Petrol,Manual,First
Audi,Ahmedabad,2009,Diesel,Automatic,First
Hyundai,Mumbai,2011,Petrol,Manual,First
Renault,Pune,2018,Petrol,Manual,First
Audi,Jaipur,2012,Diesel,Automatic,Second
Maruti,Jaipur,2015,Petrol,Manual,First
Honda,Delhi,2015,Petrol,Manual,First
Mercedes-Benz,Delhi,2011,Petrol,Automatic,Second
Audi,Coimbatore,2017,Diesel,Automatic,First
Volkswagen,Pune,2011,Petrol,Manual,First
Hyundai,Mumbai,2017,Diesel,Manual,First
Honda,Kochi,2011,Petrol,Manual,First
Honda,Coimbatore,2012,Petrol,Manual,First
Maruti,Kolkata,2016,Diesel,Manual,First
Maruti,Mumbai,2010,Petrol,Manual,Second
Maruti,Kolkata,2014,Diesel,Manual,First
Maruti,Chennai,2015,Diesel,Manual,First
Hyundai,Coimbatore,2018,Petrol,Manual,First
Hyundai,Hyderabad,2014,Diesel,Manual,First
Honda,Delhi,2014,Petrol,Manual,First
Skoda,Hyderabad,2013,Diesel,Manual,First
Mercedes-Benz,Hyderabad,2005,Diesel,Automatic,Second
Hyundai,Coimbatore,2016,Diesel,Automatic,First
Maruti,Hyderabad,2007,Petrol,Manual,First
ISUZU,Coimbatore,2018,Diesel,Manual,First
Hyundai,Kolkata,2012,Diesel,Manual,First
Ford,Coimbatore,2015,Diesel,Manual,First
Honda,Pune,2010,Petrol,Manual,Second
Maruti,Coimbatore,2016,Diesel,Manual,First
Hyundai,Delhi,2015,Diesel,Manual,First
Hyundai,Coimbatore,2018,Petrol,Automatic,First
Ford,Hyderabad,2017,Diesel,Manual,First
BMW,Delhi,2011,Diesel,Automatic,First
BMW,Coimbatore,2016,Diesel,Automatic,First
Ford,Hyderabad,2016,Diesel,Manual,First
Hyundai,Pune,2013,Petrol,Automatic,First
Ford,Jaipur,2010,Diesel,Manual,First
Audi,Kochi,2014,Diesel,Automatic,First
Honda,Hyderabad,2010,Petrol,Manual,First
Hyundai,Pune,2012,Petrol,Automatic,First
Toyota,Kochi,2011,Diesel,Manual,First
Renault,Bangalore,2016,Petrol,Manual,First
Chevrolet,Chennai,2008,Petrol,Manual,Third
Hyundai,Hyderabad,2011,Petrol,Manual,Second
BMW,Hyderabad,2012,Diesel,Automatic,First
Hyundai,Bangalore,2004,Petrol,Manual,First
Maruti,Hyderabad,2015,Diesel,Manual,First
Hyundai,Jaipur,2017,Diesel,Manual,First
Honda,Mumbai,2017,Petrol,Automatic,First
Tata,Jaipur,2008,Diesel,Manual,First
Ford,Chennai,2013,Diesel,Manual,Second
Maruti,Kolkata,2016,Diesel,Manual,First
Maruti,Coimbatore,2008,Petrol,Manual,First
Maruti,Kochi,2018,Petrol,Automatic,First
Maruti,Bangalore,2016,Diesel,Manual,First
Hyundai,Ahmedabad,2016,Diesel,Automatic,First
Chevrolet,Kolkata,2012,Petrol,Manual,First
Hyundai,Mumbai,2017,Petrol,Manual,First
Hyundai,Hyderabad,2016,Diesel,Manual,First
Honda,Delhi,2015,Petrol,Automatic,First
Honda,Ahmedabad,2013,Petrol,Manual,First
Mercedes-Benz,Coimbatore,2016,Diesel,Automatic,First
Tata,Pune,2017,Diesel,Manual,First
Hyundai,Pune,2017,Diesel,Manual,First
Ford,Pune,2015,Diesel,Manual,First
Tata,Coimbatore,2017,Petrol,Automatic,First
Honda,Pune,2013,Petrol,Manual,Second
Maruti,Hyderabad,2016,Diesel,Manual,First
Hyundai,Bangalore,2010,Petrol,Manual,First
Hyundai,Hyderabad,2007,Petrol,Manual,First
Mahindra,Mumbai,2015,Diesel,Manual,First
Volkswagen,Hyderabad,2010,Diesel,Manual,First
Tata,Hyderabad,2014,Diesel,Manual,First
Honda,Hyderabad,2010,Petrol,Manual,First
Maruti,Coimbatore,2016,Petrol,Manual,First
Maruti,Ahmedabad,2012,Diesel,Manual,First
Maruti,Pune,2016,Petrol,Automatic,First
Mahindra,Coimbatore,2015,Diesel,Manual,First
Hyundai,Chennai,2014,Petrol,Manual,First
Mercedes-Benz,Hyderabad,2017,Diesel,Automatic,First
Skoda,Kolkata,2011,Petrol,Manual,First
Volkswagen,Hyderabad,2015,Diesel,Manual,First
Maruti,Kochi,2019,Petrol,Manual,First
Maruti,Chennai,2016,Diesel,Manual,First
Honda,Mumbai,2015,Petrol,Manual,First
BMW,Ahmedabad,2010,Diesel,Automatic,First
Skoda,Hyderabad,2008,Diesel,Manual,First
Volkswagen,Coimbatore,2017,Petrol,Automatic,First
Renault,Ahmedabad,2014,Diesel,Manual,First
Honda,Hyderabad,2008,Petrol,Automatic,First
Volkswagen,Ahmedabad,2011,Diesel,Manual,First
Hyundai,Pune,2016,Petrol,Manual,Second
Ford,Pune,2008,Petrol,Manual,Second
Hyundai,Mumbai,2016,Diesel,Manual,Second
Honda,Hyderabad,2014,Diesel,Manual,First
Honda,Hyderabad,2016,Petrol,Automatic,First
Renault,Pune,2012,Diesel,Manual,Second
BMW,Ahmedabad,2010,Diesel,Automatic,First
Maruti,Mumbai,2012,Petrol,Manual,First
Honda,Hyderabad,2007,Petrol,Automatic,First
Volkswagen,Kochi,2018,Petrol,Manual,First
Volkswagen,Hyderabad,2016,Petrol,Manual,First
Audi,Delhi,2010,Diesel,Automatic,First
Maruti,Mumbai,2006,Petrol,Manual,Second
Hyundai,Delhi,2013,Diesel,Automatic,First
Mercedes-Benz,Coimbatore,2019,Diesel,Automatic,First
BMW,Mumbai,2016,Diesel,Automatic,First
Honda,Mumbai,2014,Diesel,Manual,Second
Hyundai,Hyderabad,2016,Diesel,Automatic,First
Honda,Hyderabad,2011,Petrol,Manual,First
Ford,Bangalore,2011,Diesel,Manual,First
Maruti,Chennai,2016,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2015,Diesel,Automatic,First
Chevrolet,Jaipur,2009,Diesel,Manual,First
Toyota,Bangalore,2007,Diesel,Manual,First
Mahindra,Kochi,2014,Diesel,Manual,First
Honda,Kochi,2015,Petrol,Manual,First
Audi,Kolkata,2014,Diesel,Automatic,First
Volkswagen,Delhi,2013,Diesel,Manual,First
Ford,Pune,2017,Petrol,Automatic,First
Toyota,Kolkata,2012,Diesel,Manual,First
Honda,Jaipur,2005,Petrol,Manual,Third
Maruti,Kochi,2015,CNG,Manual,First
Maruti,Chennai,2015,Petrol,Manual,First
Mercedes-Benz,Pune,2009,Diesel,Automatic,First
Maruti,Kolkata,2017,Diesel,Manual,First
Maruti,Ahmedabad,2017,Diesel,Manual,First
Volvo,Mumbai,2013,Diesel,Automatic,First
Toyota,Delhi,2014,Diesel,Automatic,First
Hyundai,Kochi,2013,Diesel,Manual,First
Audi,Bangalore,2015,Diesel,Automatic,First
Nissan,Mumbai,2013,Diesel,Manual,Second
Maruti,Coimbatore,2017,Petrol,Automatic,First
Maruti,Delhi,2005,Petrol,Manual,First
Hyundai,Delhi,2012,Petrol,Automatic,First
BMW,Hyderabad,2010,Diesel,Automatic,First
Hyundai,Kochi,2018,Petrol,Manual,First
Hyundai,Coimbatore,2017,Petrol,Automatic,First
Hyundai,Coimbatore,2016,Petrol,Manual,First
Volkswagen,Delhi,2013,Petrol,Manual,First
Honda,Hyderabad,2007,Petrol,Manual,Second
Mercedes-Benz,Hyderabad,2014,Diesel,Automatic,First
Maruti,Hyderabad,2017,Petrol,Manual,First
Hyundai,Bangalore,2014,Petrol,Automatic,First
Maruti,Hyderabad,2015,Petrol,Manual,First
Maruti,Coimbatore,2017,Diesel,Manual,First
Mahindra,Kochi,2013,Diesel,Manual,First
Maruti,Delhi,2016,Diesel,Manual,First
Hyundai,Kochi,2017,Petrol,Manual,First
Mercedes-Benz,Mumbai,1998,Diesel,Automatic,First
Maruti,Hyderabad,2009,Petrol,Manual,First
Honda,Kolkata,2013,Petrol,Manual,First
Land Rover,Kochi,2015,Diesel,Automatic,First
Hyundai,Mumbai,2013,Diesel,Manual,First
Honda,Mumbai,2008,Petrol,Manual,First
Hyundai,Chennai,2014,Diesel,Manual,Second
Maruti,Jaipur,2009,Petrol,Manual,Second
Toyota,Hyderabad,2014,Diesel,Manual,First
Hyundai,Delhi,2015,Diesel,Manual,First
Maruti,Mumbai,2017,Petrol,Manual,First
BMW,Pune,2012,Diesel,Automatic,Second
Maruti,Pune,2016,Petrol,Automatic,First
Skoda,Mumbai,2009,Petrol,Automatic,Second
Mahindra,Pune,2009,Diesel,Manual,First
Mahindra,Delhi,2014,Diesel,Manual,First
Maruti,Pune,2016,Petrol,Manual,First
Ford,Mumbai,2017,Petrol,Manual,First
Toyota,Coimbatore,2014,Diesel,Manual,First
Hyundai,Pune,2012,Petrol,Manual,First
Renault,Mumbai,2018,Diesel,Manual,First
Mercedes-Benz,Hyderabad,2009,Diesel,Automatic,First
Maruti,Chennai,2017,Petrol,Manual,First
Nissan,Chennai,2015,Petrol,Automatic,First
Hyundai,Chennai,2015,Petrol,Automatic,First
Maruti,Kochi,2018,Petrol,Manual,First
Hyundai,Jaipur,2014,Petrol,Manual,First
Hyundai,Ahmedabad,2012,Diesel,Manual,First
Maruti,Kochi,2015,Petrol,Manual,First
Hyundai,Hyderabad,2008,Diesel,Manual,Second
Toyota,Kochi,2015,Petrol,Manual,First
Mahindra,Pune,2013,Diesel,Manual,First
Toyota,Coimbatore,2015,Diesel,Manual,First
Mahindra,Kochi,2019,Diesel,Manual,First
Nissan,Pune,2010,Diesel,Manual,Second
Toyota,Kochi,2017,Diesel,Automatic,First
Hyundai,Delhi,2016,Diesel,Manual,First
Maruti,Pune,2014,Diesel,Manual,First
Hyundai,Kochi,2019,Diesel,Manual,First
Maruti,Kochi,2012,Petrol,Manual,Second
Maruti,Ahmedabad,2016,Diesel,Manual,First
Hyundai,Hyderabad,2011,Petrol,Manual,First
Nissan,Hyderabad,2013,Petrol,Manual,First
Hyundai,Hyderabad,2016,Petrol,Manual,First
Tata,Bangalore,2017,Diesel,Manual,First
Mercedes-Benz,Hyderabad,2014,Diesel,Automatic,Second
Audi,Coimbatore,2014,Diesel,Automatic,Second
Ford,Chennai,2008,Petrol,Manual,Second
BMW,Mumbai,2015,Diesel,Automatic,First
Maruti,Kochi,2018,Petrol,Manual,First
Mercedes-Benz,Delhi,2014,Diesel,Automatic,First
Ford,Mumbai,2012,Diesel,Automatic,First
Hyundai,Hyderabad,2013,Petrol,Manual,First
Hyundai,Mumbai,2017,Petrol,Manual,First
Honda,Kochi,2014,Petrol,Manual,First
Hyundai,Kolkata,2015,Diesel,Manual,First
Volkswagen,Pune,2013,Petrol,Manual,First
Honda,Pune,2001,Petrol,Manual,Second
Skoda,Delhi,2008,Diesel,Manual,First
Ford,Hyderabad,2010,Diesel,Manual,First
Chevrolet,Bangalore,2013,Diesel,Manual,Second
Honda,Kolkata,2013,Petrol,Automatic,First
Honda,Kolkata,2014,Diesel,Manual,First
Maruti,Pune,2012,Diesel,Manual,Second
Hyundai,Mumbai,2013,Petrol,Manual,First
Jaguar,Mumbai,2014,Diesel,Automatic,First
Honda,Chennai,2014,Petrol,Manual,First
Audi,Pune,2011,Diesel,Automatic,First
Hyundai,Chennai,2017,Petrol,Manual,First
Volkswagen,Mumbai,2016,Petrol,Manual,First
Renault,Jaipur,2011,Petrol,Automatic,First
Maruti,Chennai,2011,Petrol,Manual,First
Maruti,Jaipur,2005,Petrol,Manual,First
Maruti,Kolkata,2016,Petrol,Manual,First
Fiat,Kochi,2016,Diesel,Manual,First
Maruti,Pune,2010,Diesel,Manual,First
Renault,Pune,2016,Diesel,Manual,First
Hyundai,Kolkata,2010,Petrol,Manual,First
Hyundai,Bangalore,2016,Petrol,Manual,First
Maruti,Kochi,2015,Petrol,Manual,First
Mahindra,Ahmedabad,2014,Diesel,Manual,First
Toyota,Delhi,2014,Diesel,Automatic,First
Renault,Delhi,2012,Diesel,Manual,First
Hyundai,Chennai,2010,Petrol,Manual,Second
Hyundai,Pune,2013,Petrol,Manual,Second
BMW,Pune,2014,Diesel,Automatic,Second
Honda,Kochi,2011,Petrol,Automatic,First
Audi,Delhi,2018,Petrol,Automatic,First
Maruti,Kolkata,2017,Petrol,Manual,First
Maruti,Coimbatore,2018,Diesel,Manual,First
Land Rover,Pune,2012,Diesel,Automatic,Second
Maruti,Pune,2016,Diesel,Automatic,First
Hyundai,Kolkata,2018,Petrol,Manual,First
Maruti,Hyderabad,2016,Diesel,Manual,First
Hyundai,Mumbai,2010,Petrol,Manual,First
Hyundai,Kolkata,2016,Petrol,Manual,First
Hyundai,Kochi,2012,Petrol,Manual,First
Maruti,Hyderabad,2010,Petrol,Manual,First
Mahindra,Ahmedabad,2011,Diesel,Manual,Second
Maruti,Delhi,2012,Petrol,Manual,First
Hyundai,Ahmedabad,2011,Petrol,Manual,Second
Maruti,Hyderabad,2010,Diesel,Manual,First
Renault,Delhi,2013,Diesel,Automatic,Second
BMW,Kochi,2012,Diesel,Automatic,First
Honda,Pune,2013,Petrol,Manual,First
Hyundai,Chennai,2003,Petrol,Manual,Second
Maruti,Jaipur,2014,Diesel,Manual,First
Mahindra,Hyderabad,2013,Diesel,Manual,First
Hyundai,Kolkata,2016,Petrol,Manual,First
Maruti,Kochi,2016,Petrol,Manual,First
Toyota,Pune,2013,Diesel,Manual,First
Hyundai,Coimbatore,2017,Petrol,Manual,First
Chevrolet,Coimbatore,2008,Diesel,Manual,First
Mahindra,Pune,2013,Diesel,Manual,First
Mahindra,Coimbatore,2015,Diesel,Manual,First
Honda,Bangalore,2014,Petrol,Manual,Second
Ford,Delhi,2014,Diesel,Manual,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Mercedes-Benz,Kochi,2016,Diesel,Automatic,First
Hyundai,Ahmedabad,2014,Petrol,Manual,First
Maruti,Delhi,2012,CNG,Manual,Second
Toyota,Delhi,2011,Petrol,Manual,First
Maruti,Chennai,2016,Diesel,Manual,First
Maruti,Kolkata,2008,Petrol,Manual,First
Maruti,Chennai,2015,Petrol,Manual,First
Ford,Hyderabad,2015,Diesel,Manual,First
Nissan,Jaipur,2015,Diesel,Manual,First
Honda,Delhi,2009,Petrol,Automatic,Third
Maruti,Hyderabad,2008,Diesel,Manual,First
Mahindra,Kochi,2018,Diesel,Automatic,First
Honda,Mumbai,2016,Petrol,Manual,First
Honda,Mumbai,2015,Petrol,Manual,First
Fiat,Kolkata,2011,Petrol,Manual,Second
Maruti,Kolkata,2010,Petrol,Manual,Second
Maruti,Pune,2013,Petrol,Manual,First
Nissan,Chennai,2013,Petrol,Manual,First
Honda,Hyderabad,2010,Petrol,Manual,First
Toyota,Coimbatore,2016,Petrol,Manual,First
BMW,Mumbai,2013,Diesel,Automatic,First
Honda,Kochi,2017,Petrol,Manual,First
Maruti,Jaipur,2013,Diesel,Manual,First
Skoda,Hyderabad,2013,Diesel,Manual,First
Mahindra,Kolkata,2013,Diesel,Manual,First
Hyundai,Coimbatore,2015,Petrol,Automatic,First
Honda,Delhi,2009,Petrol,Manual,Second
Toyota,Hyderabad,2010,Diesel,Manual,Second
Mahindra,Pune,2011,Diesel,Manual,Second
Maruti,Hyderabad,2010,Diesel,Manual,First
Volkswagen,Pune,2013,Petrol,Manual,Second
Toyota,Coimbatore,2013,Diesel,Manual,First
Audi,Bangalore,2013,Diesel,Automatic,Second
Maruti,Ahmedabad,2012,Petrol,Manual,First
Toyota,Mumbai,2010,CNG,Manual,Second
Maruti,Jaipur,2010,Petrol,Manual,Second
Honda,Hyderabad,2011,Petrol,Manual,First
Maruti,Kolkata,2014,Petrol,Manual,First
Toyota,Delhi,2014,Petrol,Automatic,First
Hyundai,Kolkata,2014,Diesel,Manual,First
Toyota,Chennai,2016,Diesel,Automatic,First
Hyundai,Coimbatore,2011,Petrol,Manual,First
Hyundai,Bangalore,2014,Petrol,Automatic,First
Maruti,Mumbai,2018,Diesel,Manual,First
Skoda,Mumbai,2016,Petrol,Automatic,First
Mercedes-Benz,Hyderabad,2010,Diesel,Automatic,First
Maruti,Kolkata,2011,Diesel,Manual,First
Maruti,Kolkata,2015,Diesel,Manual,First
Honda,Mumbai,2012,Petrol,Manual,First
Maruti,Hyderabad,2015,Diesel,Manual,First
Hyundai,Kolkata,2014,Diesel,Manual,First
Toyota,Hyderabad,2016,Diesel,Automatic,First
Volkswagen,Delhi,2013,Petrol,Automatic,First
Skoda,Pune,2005,Diesel,Manual,Third
Volkswagen,Delhi,2014,Diesel,Manual,First
Hyundai,Pune,2012,Petrol,Manual,Second
Hyundai,Hyderabad,2004,Petrol,Manual,First
Hyundai,Coimbatore,2014,Petrol,Manual,Second
Toyota,Hyderabad,2011,Diesel,Manual,First
Maruti,Mumbai,2017,Diesel,Manual,First
Maruti,Mumbai,2017,Petrol,Manual,First
Maruti,Mumbai,2012,Petrol,Manual,First
Honda,Hyderabad,2017,Petrol,Automatic,First
Maruti,Bangalore,2015,Diesel,Manual,First
Honda,Delhi,2015,Petrol,Manual,First
Toyota,Delhi,2014,Diesel,Manual,First
Volvo,Hyderabad,2015,Diesel,Automatic,First
Tata,Kolkata,2015,Petrol,Manual,First
Toyota,Pune,2016,Diesel,Automatic,Second
Volkswagen,Pune,2013,Diesel,Manual,First
Ford,Pune,2014,Diesel,Manual,First
Maruti,Mumbai,2010,Petrol,Manual,First
Mercedes-Benz,Mumbai,2006,Petrol,Manual,First
Volkswagen,Hyderabad,2015,Diesel,Manual,First
Tata,Pune,2007,Petrol,Manual,Second
Maruti,Jaipur,2002,Petrol,Manual,Second
Jeep,Kochi,2018,Diesel,Manual,First
Maruti,Pune,2016,Petrol,Manual,First
Skoda,Bangalore,2013,Diesel,Automatic,First
Maruti,Hyderabad,2016,Diesel,Manual,First
Maruti,Mumbai,2016,Diesel,Manual,First
Mercedes-Benz,Jaipur,2009,Diesel,Manual,Second
Ford,Kolkata,2013,Diesel,Manual,First
Toyota,Delhi,2010,Petrol,Automatic,Second
Maruti,Mumbai,2016,Diesel,Manual,First
Ford,Coimbatore,2011,Petrol,Manual,First
Honda,Mumbai,2018,Petrol,Automatic,First
Maruti,Pune,2006,Petrol,Manual,First
Toyota,Bangalore,2012,Diesel,Manual,Third
Maruti,Jaipur,2015,Diesel,Manual,First
Renault,Kochi,2016,Petrol,Manual,First
Hyundai,Coimbatore,2011,Petrol,Automatic,First
Maruti,Pune,2016,Petrol,Automatic,First
Hyundai,Kochi,2018,Diesel,Manual,First
Honda,Hyderabad,2016,Diesel,Manual,First
Honda,Kolkata,2011,Petrol,Manual,First
Mitsubishi,Chennai,2001,Petrol,Manual,Third
Nissan,Coimbatore,2012,Petrol,Manual,First
Honda,Mumbai,2011,Petrol,Automatic,First
Mahindra,Mumbai,2016,Diesel,Manual,First
Hyundai,Mumbai,2018,Petrol,Manual,First
Nissan,Chennai,2014,Diesel,Manual,First
Maruti,Kochi,2015,Petrol,Automatic,First
Volkswagen,Chennai,2011,Diesel,Manual,First
Hyundai,Chennai,2011,Petrol,Manual,First
Toyota,Hyderabad,2008,Petrol,Manual,First
Honda,Kolkata,2014,Diesel,Manual,First
Maruti,Pune,2014,Petrol,Manual,Second
Mercedes-Benz,Pune,2016,Diesel,Automatic,First
Toyota,Mumbai,2015,Diesel,Manual,First
Maruti,Pune,2011,Petrol,Manual,First
Mercedes-Benz,Coimbatore,2018,Diesel,Automatic,First
Hyundai,Kolkata,2015,Petrol,Manual,First
Maruti,Mumbai,2010,Petrol,Manual,First
Ford,Hyderabad,2016,Diesel,Manual,First
Volkswagen,Coimbatore,2015,Petrol,Manual,First
Hyundai,Kochi,2018,Petrol,Automatic,First
Renault,Ahmedabad,2017,Petrol,Automatic,Second
Honda,Coimbatore,2013,Petrol,Automatic,First
Ford,Kochi,2018,Petrol,Manual,First
Toyota,Bangalore,2014,Diesel,Manual,Second
Tata,Ahmedabad,2013,Diesel,Manual,First
Ford,Chennai,2016,Diesel,Manual,First
Maruti,Jaipur,2014,Diesel,Manual,First
Nissan,Pune,2011,Diesel,Manual,First
Skoda,Delhi,2016,Diesel,Automatic,First
Volkswagen,Hyderabad,2014,Diesel,Automatic,First
Audi,Coimbatore,2016,Diesel,Automatic,First
Hyundai,Pune,2011,Petrol,Manual,First
BMW,Delhi,2012,Diesel,Automatic,First
Hyundai,Kolkata,2015,Diesel,Manual,First
Mahindra,Chennai,2005,Diesel,Manual,Second
Audi,Hyderabad,2012,Petrol,Automatic,First
Ford,Kolkata,2011,Diesel,Manual,First
Honda,Mumbai,2012,Petrol,Manual,First
Hyundai,Bangalore,2013,Diesel,Manual,First
Jaguar,Mumbai,2018,Diesel,Automatic,First
Hyundai,Mumbai,2013,Petrol,Automatic,First
Honda,Kolkata,2014,Petrol,Manual,First
Hyundai,Mumbai,2012,Petrol,Manual,First
Honda,Chennai,2013,Petrol,Manual,First
Hyundai,Kolkata,2013,Diesel,Manual,First
Maruti,Mumbai,2017,Petrol,Manual,First
Maruti,Hyderabad,2011,Petrol,Manual,First
Fiat,Pune,2011,Diesel,Manual,First
Maruti,Chennai,2006,Petrol,Manual,First
Mahindra,Jaipur,2017,Diesel,Manual,First
Maruti,Hyderabad,2013,Diesel,Manual,First
BMW,Mumbai,2014,Diesel,Automatic,First
Volkswagen,Mumbai,2007,Diesel,Automatic,Second
BMW,Bangalore,2012,Diesel,Automatic,First
Maruti,Kolkata,2011,Petrol,Manual,First
Hyundai,Jaipur,2013,Diesel,Manual,Second
Maruti,Kolkata,2013,Diesel,Manual,First
Mercedes-Benz,Delhi,2011,Petrol,Manual,First
Toyota,Chennai,2009,Petrol,Manual,Second
Hyundai,Kolkata,2014,Diesel,Manual,First
Renault,Kochi,2014,Diesel,Manual,First
Maruti,Chennai,2010,Diesel,Manual,First
Maruti,Jaipur,2016,Petrol,Manual,First
Hyundai,Coimbatore,2017,Petrol,Automatic,First
Mercedes-Benz,Delhi,2016,Petrol,Automatic,First
Honda,Kolkata,2015,Petrol,Automatic,First
Ford,Hyderabad,2014,Diesel,Manual,First
Mercedes-Benz,Coimbatore,2016,Diesel,Automatic,First
Hyundai,Delhi,2014,Diesel,Manual,First
Ford,Hyderabad,2006,Petrol,Manual,First
Hyundai,Kolkata,2018,Diesel,Automatic,First
Maruti,Delhi,2010,Petrol,Manual,First
Maruti,Kochi,2015,Diesel,Manual,First
Honda,Kochi,2017,Petrol,Manual,First
Toyota,Coimbatore,2017,Diesel,Manual,First
Mercedes-Benz,Mumbai,2011,Petrol,Automatic,Second
Skoda,Mumbai,2015,Diesel,Manual,First
Ford,Mumbai,2017,Petrol,Manual,First
Maruti,Chennai,2014,Petrol,Automatic,First
Volkswagen,Mumbai,2014,Petrol,Manual,First
Volvo,Ahmedabad,2011,Diesel,Automatic,First
Toyota,Ahmedabad,2017,Diesel,Manual,First
Tata,Jaipur,2012,Diesel,Manual,First
Honda,Pune,2014,Petrol,Automatic,First
Honda,Delhi,2010,Petrol,Manual,First
Skoda,Hyderabad,2005,Diesel,Manual,First
Toyota,Kolkata,2009,Petrol,Manual,First
Toyota,Delhi,2014,Petrol,Manual,First
BMW,Bangalore,2016,Diesel,Automatic,First
Honda,Kolkata,2006,Petrol,Automatic,First
Hyundai,Delhi,2017,Diesel,Manual,First
Mercedes-Benz,Delhi,2014,Diesel,Automatic,First
Hyundai,Ahmedabad,2015,Diesel,Manual,First
Audi,Jaipur,2014,Diesel,Automatic,Second
Land Rover,Delhi,2016,Diesel,Automatic,First
Skoda,Hyderabad,2015,Diesel,Automatic,First
Maruti,Coimbatore,2015,Petrol,Automatic,First
Audi,Mumbai,2013,Petrol,Automatic,First
Maruti,Mumbai,2015,Petrol,Manual,First
Audi,Coimbatore,2015,Diesel,Automatic,First
Ford,Coimbatore,2013,Diesel,Manual,Second
